"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"NR4A1","P22736","","nuclear receptor subfamily 4 group A member 1(NR4A1)","Homo sapiens"
"NRBF2","Q96F24","","nuclear receptor binding factor 2(NRBF2)","Homo sapiens"
"NSMCE1","Q8WV22","","NSE1 homolog, SMC5-SMC6 complex component(NSMCE1)","Homo sapiens"
"NSMCE2","Q96MF7","","NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase(NSMCE2)","Homo sapiens"
"NSMCE3","Q96MG7","","NSE3 homolog, SMC5-SMC6 complex component(NSMCE3)","Homo sapiens"
"NSMCE4A","Q9NXX6","","NSE4 homolog A, SMC5-SMC6 complex component(NSMCE4A)","Homo sapiens"
"NT5C2","P49902","","5'-nucleotidase, cytosolic II(NT5C2)","Homo sapiens"
"NT5E","P21589","","5'-nucleotidase ecto(NT5E)","Homo sapiens"
"NUB1","Q9Y5A7","","negative regulator of ubiquitin like proteins 1(NUB1)","Homo sapiens"
"NUDC","Q9Y266","","nuclear distribution C, dynein complex regulator(NUDC)","Homo sapiens"
"NUDCD2","Q8WVJ2","","NudC domain containing 2(NUDCD2)","Homo sapiens"
"NUDT1","P36639","","nudix hydrolase 1(NUDT1)","Homo sapiens"
"NUDT12","Q9BQG2","","nudix hydrolase 12(NUDT12)","Homo sapiens"
"NUDT21","O43809","","nudix hydrolase 21(NUDT21)","Homo sapiens"
"NUMA1","Q14980","","nuclear mitotic apparatus protein 1(NUMA1)","Homo sapiens"
"NUP155","O75694","","nucleoporin 155(NUP155)","Homo sapiens"
"NUP188","Q5SRE5","","nucleoporin 188(NUP188)","Homo sapiens"
"NUP35","Q8NFH5","","nucleoporin 35(NUP35)","Homo sapiens"
"NUP58","Q9BVL2","","nucleoporin 58(NUP58)","Homo sapiens"
"NUP62","P37198","","nucleoporin 62(NUP62)","Homo sapiens"
"NXN","Q6DKJ4","","nucleoredoxin(NXN)","Homo sapiens"
"OAS2","P29728","","2'-5'-oligoadenylate synthetase 2(OAS2)","Homo sapiens"
"OAS3","Q9Y6K5","","2'-5'-oligoadenylate synthetase 3(OAS3)","Homo sapiens"
"OGT","O15294","","O-linked N-acetylglucosamine (GlcNAc) transferase(OGT)","Homo sapiens"
"ORC4","O43929","","origin recognition complex subunit 4(ORC4)","Homo sapiens"
"OSBP","P22059","","oxysterol binding protein(OSBP)","Homo sapiens"
"OSGEP","Q9NPF4","","O-sialoglycoprotein endopeptidase(OSGEP)","Homo sapiens"
"OSTF1","Q92882","","osteoclast stimulating factor 1(OSTF1)","Homo sapiens"
"OTUD4","Q01804","","OTU deubiquitinase 4(OTUD4)","Homo sapiens"
"OTULIN","Q96BN8","","OTU deubiquitinase with linear linkage specificity(OTULIN)","Homo sapiens"
"OXCT1","P55809","","3-oxoacid CoA-transferase 1(OXCT1)","Homo sapiens"
"PAAF1","Q9BRP4","","proteasomal ATPase associated factor 1(PAAF1)","Homo sapiens"
"PABPC1","P11940","","poly(A) binding protein cytoplasmic 1(PABPC1)","Homo sapiens"
"PABPC4","Q13310","","poly(A) binding protein cytoplasmic 4(PABPC4)","Homo sapiens"
"PABPC4L","P0CB38","","poly(A) binding protein cytoplasmic 4 like(PABPC4L)","Homo sapiens"
"PACSIN2","Q9UNF0","","protein kinase C and casein kinase substrate in neurons 2(PACSIN2)","Homo sapiens"
"PAFAH1B2","P68402","","platelet activating factor acetylhydrolase 1b catalytic subunit 2(PAFAH1B2)","Homo sapiens"
"PAFAH1B3","Q15102","","platelet activating factor acetylhydrolase 1b catalytic subunit 3(PAFAH1B3)","Homo sapiens"
"PAK4","O96013","","p21 (RAC1) activated kinase 4(PAK4)","Homo sapiens"
"PAPSS1","O43252","","3'-phosphoadenosine 5'-phosphosulfate synthase 1(PAPSS1)","Homo sapiens"
"PARD6B","Q9BYG5","","par-6 family cell polarity regulator beta(PARD6B)","Homo sapiens"
"PARG","Q86W56","","poly(ADP-ribose) glycohydrolase(PARG)","Homo sapiens"
"PARP1","P09874","","poly(ADP-ribose) polymerase 1(PARP1)","Homo sapiens"
"PARP12","Q9H0J9","","poly(ADP-ribose) polymerase family member 12(PARP12)","Homo sapiens"
"PARP14","Q460N5","","poly(ADP-ribose) polymerase family member 14(PARP14)","Homo sapiens"
"PARP4","Q9UKK3","","poly(ADP-ribose) polymerase family member 4(PARP4)","Homo sapiens"
"PAXBP1","Q9Y5B6","","PAX3 and PAX7 binding protein 1(PAXBP1)","Homo sapiens"
"PCBP1","Q15365","","poly(rC) binding protein 1(PCBP1)","Homo sapiens"
"PCID2","Q5JVF3","","PCI domain containing 2(PCID2)","Homo sapiens"
"PDCD4","Q53EL6","","programmed cell death 4(PDCD4)","Homo sapiens"
"PDE3B","Q13370","","phosphodiesterase 3B(PDE3B)","Homo sapiens"
"PDHA1","P08559","","pyruvate dehydrogenase E1 subunit alpha 1(PDHA1)","Homo sapiens"
"PDLIM5","Q96HC4","","PDZ and LIM domain 5(PDLIM5)","Homo sapiens"
"PDLIM7","Q9NR12","","PDZ and LIM domain 7(PDLIM7)","Homo sapiens"
"PDXDC1","Q6P996","","pyridoxal dependent decarboxylase domain containing 1(PDXDC1)","Homo sapiens"
"PDXDC2P-NPIPB14P","Q6P474","","PDXDC2P-NPIPB14P readthrough, transcribed pseudogene(PDXDC2P-NPIPB14P)","Homo sapiens"
"PEA15","Q15121","","proliferation and apoptosis adaptor protein 15(PEA15)","Homo sapiens"
"PEBP1","P30086","","phosphatidylethanolamine binding protein 1(PEBP1)","Homo sapiens"
"PECR","Q9BY49","","peroxisomal trans-2-enoyl-CoA reductase(PECR)","Homo sapiens"
"PEX13","Q92968","","peroxisomal biogenesis factor 13(PEX13)","Homo sapiens"
"PFKL","P17858","","phosphofructokinase, liver type(PFKL)","Homo sapiens"
"PFKP","Q01813","","phosphofructokinase, platelet(PFKP)","Homo sapiens"
"PFN1","P07737","","profilin 1(PFN1)","Homo sapiens"
"PGAM1","P18669","","phosphoglycerate mutase 1(PGAM1)","Homo sapiens"
"PGAM2","P15259","","phosphoglycerate mutase 2(PGAM2)","Homo sapiens"
"PGK1","P00558","","phosphoglycerate kinase 1(PGK1)","Homo sapiens"
"PGK2","P07205","","phosphoglycerate kinase 2(PGK2)","Homo sapiens"
"PGLS","O95336","","6-phosphogluconolactonase(PGLS)","Homo sapiens"
"PGM1","P36871","","phosphoglucomutase 1(PGM1)","Homo sapiens"
"PGM5","Q15124","","phosphoglucomutase 5(PGM5)","Homo sapiens"
"PGR","P06401","","progesterone receptor(PGR)","Homo sapiens"
"PGRMC2","O15173","","progesterone receptor membrane component 2(PGRMC2)","Homo sapiens"
"PHF14","O94880","","PHD finger protein 14(PHF14)","Homo sapiens"
"PHF23","Q9BUL5","","PHD finger protein 23(PHF23)","Homo sapiens"
"PHF3","Q92576","","PHD finger protein 3(PHF3)","Homo sapiens"
"PHRF1","Q9P1Y6","","PHD and ring finger domains 1(PHRF1)","Homo sapiens"
"PIK3C2A","O00443","","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha(PIK3C2A)","Homo sapiens"
"PIK3C3","Q8NEB9","","phosphatidylinositol 3-kinase catalytic subunit type 3(PIK3C3)","Homo sapiens"
"PIK3CA","P42336","","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","Homo sapiens"
"PIK3R1","P27986","","phosphoinositide-3-kinase regulatory subunit 1(PIK3R1)","Homo sapiens"
"PIN1","Q13526","","peptidylprolyl cis/trans isomerase, NIMA-interacting 1(PIN1)","Homo sapiens"
"PIN4","Q9Y237","","peptidylprolyl cis/trans isomerase, NIMA-interacting 4(PIN4)","Homo sapiens"
"PIP4K2A","P48426","","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha(PIP4K2A)","Homo sapiens"
"PKNOX1","P55347","","PBX/knotted 1 homeobox 1(PKNOX1)","Homo sapiens"
"PKNOX2","Q96KN3","","PBX/knotted 1 homeobox 2(PKNOX2)","Homo sapiens"
"PLCH1","Q4KWH8","","phospholipase C eta 1(PLCH1)","Homo sapiens"
"PLEKHA1","Q9HB21","","pleckstrin homology domain containing A1(PLEKHA1)","Homo sapiens"
"PLEKHG4","Q58EX7","","pleckstrin homology and RhoGEF domain containing G4(PLEKHG4)","Homo sapiens"
"PLOD1","Q02809","","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1(PLOD1)","Homo sapiens"
"PLRG1","O43660","","pleiotropic regulator 1(PLRG1)","Homo sapiens"
"PLS3","P13797","","plastin 3(PLS3)","Homo sapiens"
"PML","P29590","","PML nuclear body scaffold(PML)","Homo sapiens"
"PMM2","O15305","","phosphomannomutase 2(PMM2)","Homo sapiens"
"PNN","Q9H307","","pinin, desmosome associated protein(PNN)","Homo sapiens"
"PNPLA8","Q9NP80","","patatin like domain 8, phospholipase A2(PNPLA8)","Homo sapiens"
"PNPT1","Q8TCS8","","polyribonucleotide nucleotidyltransferase 1(PNPT1)","Homo sapiens"
"POC1A","Q8NBT0","","POC1 centriolar protein A(POC1A)","Homo sapiens"
"POC5","Q8NA72","","POC5 centriolar protein(POC5)","Homo sapiens"
"POLL","Q9UGP5","","DNA polymerase lambda(POLL)","Homo sapiens"
"POLR2B","P30876","","RNA polymerase II subunit B(POLR2B)","Homo sapiens"
"POLR3E","Q9NVU0","","RNA polymerase III subunit E(POLR3E)","Homo sapiens"
"POP7","O75817","","POP7 homolog, ribonuclease P/MRP subunit(POP7)","Homo sapiens"
"POTEE","Q6S8J3","","POTE ankyrin domain family member E(POTEE)","Homo sapiens"
"POTEF","A5A3E0","","POTE ankyrin domain family member F(POTEF)","Homo sapiens"
"POTEI","P0CG38","","POTE ankyrin domain family member I(POTEI)","Homo sapiens"
"POTEJ","P0CG39","","POTE ankyrin domain family member J(POTEJ)","Homo sapiens"
"POTEKP","Q9BYX7","","POTE ankyrin domain family member K, pseudogene(POTEKP)","Homo sapiens"
"PPA1","Q15181","","inorganic pyrophosphatase 1(PPA1)","Homo sapiens"
"PPHLN1","Q8NEY8","","periphilin 1(PPHLN1)","Homo sapiens"
"PPIA","P62937","","peptidylprolyl isomerase A(PPIA)","Homo sapiens"
"PPIB","P23284","","peptidylprolyl isomerase B(PPIB)","Homo sapiens"
"PPIH","O43447","","peptidylprolyl isomerase H(PPIH)","Homo sapiens"
"PPM1A","P35813","","protein phosphatase, Mg2+/Mn2+ dependent 1A(PPM1A)","Homo sapiens"
"PPME1","Q9Y570","","protein phosphatase methylesterase 1(PPME1)","Homo sapiens"
"PPP1R15B","Q5SWA1","","protein phosphatase 1 regulatory subunit 15B(PPP1R15B)","Homo sapiens"
"PPP1R18","Q6NYC8","","protein phosphatase 1 regulatory subunit 18(PPP1R18)","Homo sapiens"
"PPP2R5C","Q13362","","protein phosphatase 2 regulatory subunit B'gamma(PPP2R5C)","Homo sapiens"
"PPP2R5D","Q14738","","protein phosphatase 2 regulatory subunit B'delta(PPP2R5D)","Homo sapiens"
"PPP3CA","Q08209","","protein phosphatase 3 catalytic subunit alpha(PPP3CA)","Homo sapiens"
"PPP3CB","P16298","","protein phosphatase 3 catalytic subunit beta(PPP3CB)","Homo sapiens"
"PPP3CC","P48454","","protein phosphatase 3 catalytic subunit gamma(PPP3CC)","Homo sapiens"
"PPP4R3A","Q6IN85","","protein phosphatase 4 regulatory subunit 3A(PPP4R3A)","Homo sapiens"
"PPP4R3B","Q5MIZ7","","protein phosphatase 4 regulatory subunit 3B(PPP4R3B)","Homo sapiens"
"PPP6C","O00743","","protein phosphatase 6 catalytic subunit(PPP6C)","Homo sapiens"
"PPP6R1","Q9UPN7","","protein phosphatase 6 regulatory subunit 1(PPP6R1)","Homo sapiens"
"PPP6R3","Q5H9R7","","protein phosphatase 6 regulatory subunit 3(PPP6R3)","Homo sapiens"
"PRDM16","Q9HAZ2","","PR/SET domain 16(PRDM16)","Homo sapiens"
"PREX1","Q8TCU6","","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1(PREX1)","Homo sapiens"
"PRIM1","P49642","","DNA primase subunit 1(PRIM1)","Homo sapiens"
"PRKAB1","Q9Y478","","protein kinase AMP-activated non-catalytic subunit beta 1(PRKAB1)","Homo sapiens"
"PRKACA","P17612","","protein kinase cAMP-activated catalytic subunit alpha(PRKACA)","Homo sapiens"
"PRKACB","P22694,P17612","","protein kinase cAMP-activated catalytic subunit beta(PRKACB)","Homo sapiens"
"PRKCA","P17252","","protein kinase C alpha(PRKCA)","Homo sapiens"
"PRKCB","P05771","","protein kinase C beta(PRKCB)","Homo sapiens"
"PRKCI","P41743","","protein kinase C iota(PRKCI)","Homo sapiens"
"PRKDC","P78527","","protein kinase, DNA-activated, catalytic subunit(PRKDC)","Homo sapiens"
"PRPF8","Q6P2Q9","","pre-mRNA processing factor 8(PRPF8)","Homo sapiens"
"PRPS1","P60891","","phosphoribosyl pyrophosphate synthetase 1(PRPS1)","Homo sapiens"
"PRPS2","P11908","","phosphoribosyl pyrophosphate synthetase 2(PRPS2)","Homo sapiens"
"PRRC2A","P48634","","proline rich coiled-coil 2A(PRRC2A)","Homo sapiens"
"PSAT1","Q9Y617","","phosphoserine aminotransferase 1(PSAT1)","Homo sapiens"
"PSMA4","P25789","","proteasome 20S subunit alpha 4(PSMA4)","Homo sapiens"
"PSMA7","O14818","","proteasome 20S subunit alpha 7(PSMA7)","Homo sapiens"
"PSMB3","P49720","","proteasome 20S subunit beta 3(PSMB3)","Homo sapiens"
"PSMB8","P28062","","proteasome 20S subunit beta 8(PSMB8)","Homo sapiens"
"PSMB9","P28065","","proteasome 20S subunit beta 9(PSMB9)","Homo sapiens"
"PSMC2","P35998","","proteasome 26S subunit, ATPase 2(PSMC2)","Homo sapiens"
"PSMC3","P17980","","proteasome 26S subunit, ATPase 3(PSMC3)","Homo sapiens"
"PSMD11","O00231","","proteasome 26S subunit, non-ATPase 11(PSMD11)","Homo sapiens"
"PSMD14","O00487","","proteasome 26S subunit, non-ATPase 14(PSMD14)","Homo sapiens"
"PSMD3","O43242","","proteasome 26S subunit, non-ATPase 3(PSMD3)","Homo sapiens"
"PSMD9","O00233","","proteasome 26S subunit, non-ATPase 9(PSMD9)","Homo sapiens"
"PSME3","P61289","","proteasome activator subunit 3(PSME3)","Homo sapiens"
"PSMG2","Q969U7","","proteasome assembly chaperone 2(PSMG2)","Homo sapiens"
"PTBP1","P26599","","polypyrimidine tract binding protein 1(PTBP1)","Homo sapiens"
"PTBP2","Q9UKA9","","polypyrimidine tract binding protein 2(PTBP2)","Homo sapiens"
"PTGES3","Q15185","","prostaglandin E synthase 3(PTGES3)","Homo sapiens"
"PUF60","Q9UHX1","","poly(U) binding splicing factor 60(PUF60)","Homo sapiens"
"PUS1","Q9Y606","","pseudouridine synthase 1(PUS1)","Homo sapiens"
"PYGB","P11216","","glycogen phosphorylase B(PYGB)","Homo sapiens"
"PYHIN1","Q6K0P9","","pyrin and HIN domain family member 1(PYHIN1)","Homo sapiens"
"PZP","P20742","","PZP alpha-2-macroglobulin like(PZP)","Homo sapiens"
"QARS1","P47897","","glutaminyl-tRNA synthetase 1(QARS1)","Homo sapiens"
"QPRT","Q15274","","quinolinate phosphoribosyltransferase(QPRT)","Homo sapiens"
"RAB15","P59190","","RAB15, member RAS oncogene family(RAB15)","Homo sapiens"
"RAB24","Q969Q5","","RAB24, member RAS oncogene family(RAB24)","Homo sapiens"
"RAB33B","O95347","","RAB33B, member RAS oncogene family(RAB33B)","Homo sapiens"
"RAB35","Q15286","","RAB35, member RAS oncogene family(RAB35)","Homo sapiens"
"RAB5B","P61020","","RAB5B, member RAS oncogene family(RAB5B)","Homo sapiens"
"RAB5C","P51148","","RAB5C, member RAS oncogene family(RAB5C)","Homo sapiens"
"RANBP2","P49792","","RAN binding protein 2(RANBP2)","Homo sapiens"
"RANBP6","O60518","","RAN binding protein 6(RANBP6)","Homo sapiens"
"RANBP9","Q96S59","","RAN binding protein 9(RANBP9)","Homo sapiens"
"RAP1A","P62834","","RAP1A, member of RAS oncogene family(RAP1A)","Homo sapiens"
"RAP1B","P61224","","RAP1B, member of RAS oncogene family(RAP1B)","Homo sapiens"
"RAP1BL","A6NIZ1","","RAP1B like (pseudogene)(RAP1BL)","Homo sapiens"
"RASAL1","O95294","","RAS protein activator like 1(RASAL1)","Homo sapiens"
"RBBP4","Q09028","","RB binding protein 4, chromatin remodeling factor(RBBP4)","Homo sapiens"
"RBBP6","Q7Z6E9","","RB binding protein 6, ubiquitin ligase(RBBP6)","Homo sapiens"
"RBBP7","Q16576","","RB binding protein 7, chromatin remodeling factor(RBBP7)","Homo sapiens"
"RBM26","Q5T8P6","","RNA binding motif protein 26(RBM26)","Homo sapiens"
"RBM3","P98179","","RNA binding motif protein 3(RBM3)","Homo sapiens"
"RBM39","Q14498","","RNA binding motif protein 39(RBM39)","Homo sapiens"
"RBM42","Q9BTD8","","RNA binding motif protein 42(RBM42)","Homo sapiens"
"RBM47","A0AV96","","RNA binding motif protein 47(RBM47)","Homo sapiens"
"RBMS2","Q15434","","RNA binding motif single stranded interacting protein 2(RBMS2)","Homo sapiens"
"RBMX2","Q9Y388","","RNA binding motif protein X-linked 2(RBMX2)","Homo sapiens"
"RCOR1","Q9UKL0","","REST corepressor 1(RCOR1)","Homo sapiens"
"RDX","P35241","","radixin(RDX)","Homo sapiens"
"RELA","Q04206","","RELA proto-oncogene, NF-kB subunit(RELA)","Homo sapiens"
"RESF1","Q9HCM1","","retroelement silencing factor 1(RESF1)","Homo sapiens"
"RETSAT","Q6NUM9","","retinol saturase(RETSAT)","Homo sapiens"
"RFC1","P35251","","replication factor C subunit 1(RFC1)","Homo sapiens"
"RFC3","P40938","","replication factor C subunit 3(RFC3)","Homo sapiens"
"RFC5","P40937","","replication factor C subunit 5(RFC5)","Homo sapiens"
"RGPD1","P0DJD0","","RANBP2 like and GRIP domain containing 1(RGPD1)","Homo sapiens"
"RGPD2","P0DJD1","","RANBP2 like and GRIP domain containing 2(RGPD2)","Homo sapiens"
"RGPD3","A6NKT7","","RANBP2 like and GRIP domain containing 3(RGPD3)","Homo sapiens"
"RGPD4","Q7Z3J3,A6NKT7","","RANBP2 like and GRIP domain containing 4(RGPD4)","Homo sapiens"
"RGPD5","A6NKT7,Q99666","","RANBP2 like and GRIP domain containing 5(RGPD5)","Homo sapiens"
"RGPD6","O14715,Q99666","","RANBP2 like and GRIP domain containing 6(RGPD6)","Homo sapiens"
"RGPD8","O14715","","RANBP2 like and GRIP domain containing 8(RGPD8)","Homo sapiens"
"RHOG","P84095","","ras homolog family member G(RHOG)","Homo sapiens"
"RIC8A","Q9NPQ8","","RIC8 guanine nucleotide exchange factor A(RIC8A)","Homo sapiens"
"RIPK1","Q13546","","receptor interacting serine/threonine kinase 1(RIPK1)","Homo sapiens"
"RMC1","Q96DM3","","regulator of MON1-CCZ1(RMC1)","Homo sapiens"
"RNASEH2A","O75792","","ribonuclease H2 subunit A(RNASEH2A)","Homo sapiens"
"RNASEH2C","Q8TDP1","","ribonuclease H2 subunit C(RNASEH2C)","Homo sapiens"
"RNF31","Q96EP0","","ring finger protein 31(RNF31)","Homo sapiens"
"RNH1","P13489","","ribonuclease/angiogenin inhibitor 1(RNH1)","Homo sapiens"
"RPA2","P15927","","replication protein A2(RPA2)","Homo sapiens"
"RPIA","P49247","","ribose 5-phosphate isomerase A(RPIA)","Homo sapiens"
"RPL13A","P40429","","ribosomal protein L13a(RPL13A)","Homo sapiens"
"RPL13AP3","Q6NVV1","","ribosomal protein L13a pseudogene 3(RPL13AP3)","Homo sapiens"
"RPL31","P62899","","ribosomal protein L31(RPL31)","Homo sapiens"
"RPL36","Q9Y3U8","","ribosomal protein L36(RPL36)","Homo sapiens"
"RPL5","P46777","","ribosomal protein L5(RPL5)","Homo sapiens"
"RPLP0","P05388","","ribosomal protein lateral stalk subunit P0(RPLP0)","Homo sapiens"
"RPLP0P6","Q8NHW5","","ribosomal protein lateral stalk subunit P0 pseudogene 6(RPLP0P6)","Homo sapiens"
"RPRD1A","Q96P16","","regulation of nuclear pre-mRNA domain containing 1A(RPRD1A)","Homo sapiens"
"RPRD1B","Q9NQG5","","regulation of nuclear pre-mRNA domain containing 1B(RPRD1B)","Homo sapiens"
"RPS10","P46783","","ribosomal protein S10(RPS10)","Homo sapiens"
"RPS14","P62263","","ribosomal protein S14(RPS14)","Homo sapiens"
"RPS16","P62249","","ribosomal protein S16(RPS16)","Homo sapiens"
"RPS17","P08708","","ribosomal protein S17(RPS17)","Homo sapiens"
"RPS18","P62269","","ribosomal protein S18(RPS18)","Homo sapiens"
"RPS25","P62851","","ribosomal protein S25(RPS25)","Homo sapiens"
"RPS27","P42677","","ribosomal protein S27(RPS27)","Homo sapiens"
"RPS4X","P62701","","ribosomal protein S4 X-linked(RPS4X)","Homo sapiens"
"RPS4Y2","Q8TD47","","ribosomal protein S4 Y-linked 2(RPS4Y2)","Homo sapiens"
"RPS5","P46782","","ribosomal protein S5(RPS5)","Homo sapiens"
"RPS6KA1","Q15418","","ribosomal protein S6 kinase A1(RPS6KA1)","Homo sapiens"
"RPS6KA2","Q15349","","ribosomal protein S6 kinase A2(RPS6KA2)","Homo sapiens"
"RPS6KA3","P51812","","ribosomal protein S6 kinase A3(RPS6KA3)","Homo sapiens"
"RPS6KA6","Q9UK32","","ribosomal protein S6 kinase A6(RPS6KA6)","Homo sapiens"
"RPS8","P62241","","ribosomal protein S8(RPS8)","Homo sapiens"
"RPSA","P08865","","ribosomal protein SA(RPSA)","Homo sapiens"
"RRAGB","Q5VZM2","","Ras related GTP binding B(RRAGB)","Homo sapiens"
"RRAGC","Q9HB90","","Ras related GTP binding C(RRAGC)","Homo sapiens"
"RRAGD","Q9NQL2","","Ras related GTP binding D(RRAGD)","Homo sapiens"
"RRBP1","Q9P2E9","","ribosome binding protein 1(RRBP1)","Homo sapiens"
"RRM1","P23921","","ribonucleotide reductase catalytic subunit M1(RRM1)","Homo sapiens"
"RRM2","P31350","","ribonucleotide reductase regulatory subunit M2(RRM2)","Homo sapiens"
"RRM2B","Q7LG56","","ribonucleotide reductase regulatory TP53 inducible subunit M2B(RRM2B)","Homo sapiens"
"RTRAF","Q9Y224","","RNA transcription, translation and transport factor(RTRAF)","Homo sapiens"
"RTTN","Q86VV8","","rotatin(RTTN)","Homo sapiens"
"SAAL1","Q96ER3","","serum amyloid A like 1(SAAL1)","Homo sapiens"
"SAMD9","Q5K651","","sterile alpha motif domain containing 9(SAMD9)","Homo sapiens"
"SAR1A","Q9NR31","","secretion associated Ras related GTPase 1A(SAR1A)","Homo sapiens"
"SAR1B","Q9Y6B6","","secretion associated Ras related GTPase 1B(SAR1B)","Homo sapiens"
"SARNP","P82979","","SAP domain containing ribonucleoprotein(SARNP)","Homo sapiens"
"SART1","O43290","","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP(SART1)","Homo sapiens"
"SASS6","Q6UVJ0","","SAS-6 centriolar assembly protein(SASS6)","Homo sapiens"
"SBNO1","A3KN83","","strawberry notch homolog 1(SBNO1)","Homo sapiens"
"SCAF4","O95104","","SR-related CTD associated factor 4(SCAF4)","Homo sapiens"
"SCAF8","Q9UPN6","","SR-related CTD associated factor 8(SCAF8)","Homo sapiens"
"SCAMP2","O15127","","secretory carrier membrane protein 2(SCAMP2)","Homo sapiens"
"SCCPDH","Q8NBX0","","saccharopine dehydrogenase (putative)(SCCPDH)","Homo sapiens"
"SCFD1","Q8WVM8","","sec1 family domain containing 1(SCFD1)","Homo sapiens"
"SCFD2","Q8WU76","","sec1 family domain containing 2(SCFD2)","Homo sapiens"
"SCO2","O43819","","synthesis of cytochrome C oxidase 2(SCO2)","Homo sapiens"
"SDCBP","O00560","","syndecan binding protein(SDCBP)","Homo sapiens"
"SDCCAG8","Q86SQ7","","SHH signaling and ciliogenesis regulator SDCCAG8(SDCCAG8)","Homo sapiens"
"SEC23A","Q15436","","SEC23 homolog A, COPII coat complex component(SEC23A)","Homo sapiens"
"SEC23B","Q15437","","SEC23 homolog B, COPII coat complex component(SEC23B)","Homo sapiens"
"SELENOH","Q8IZQ5","","selenoprotein H(SELENOH)","Homo sapiens"
"SELENOT","P62341","","selenoprotein T(SELENOT)","Homo sapiens"
"SENP1","Q9P0U3","","SUMO specific peptidase 1(SENP1)","Homo sapiens"
"SEPTIN11","Q9NVA2","","septin 11(SEPTIN11)","Homo sapiens"
"SEPTIN2","Q15019","","septin 2(SEPTIN2)","Homo sapiens"
"SEPTIN7","Q16181","","septin 7(SEPTIN7)","Homo sapiens"
"SEPTIN9","Q9UHD8","","septin 9(SEPTIN9)","Homo sapiens"
"SERPINA3","P01011","","serpin family A member 3(SERPINA3)","Homo sapiens"
"SERPINH1","P50454","","serpin family H member 1(SERPINH1)","Homo sapiens"
"SESN2","P58004","","sestrin 2(SESN2)","Homo sapiens"
"SETD3","Q86TU7","","SET domain containing 3, actin N3(tau)-histidine methyltransferase(SETD3)","Homo sapiens"
"SF1","Q15637","","splicing factor 1(SF1)","Homo sapiens"
"SF3A1","Q15459","","splicing factor 3a subunit 1(SF3A1)","Homo sapiens"
"SF3B1","O75533","","splicing factor 3b subunit 1(SF3B1)","Homo sapiens"
"SF3B4","Q15427","","splicing factor 3b subunit 4(SF3B4)","Homo sapiens"
"SF3B6","Q9Y3B4","","splicing factor 3b subunit 6(SF3B6)","Homo sapiens"
"SGTA","O43765","","small glutamine rich tetratricopeptide repeat co-chaperone alpha(SGTA)","Homo sapiens"
"SH3BGRL3","Q9H299","","SH3 domain binding glutamate rich protein like 3(SH3BGRL3)","Homo sapiens"
"SH3GLB1","Q9Y371","","SH3 domain containing GRB2 like, endophilin B1(SH3GLB1)","Homo sapiens"
"SH3GLB2","Q9NR46","","SH3 domain containing GRB2 like, endophilin B2(SH3GLB2)","Homo sapiens"
"SHROOM2","Q13796","","shroom family member 2(SHROOM2)","Homo sapiens"
"SIKE1","Q9BRV8","","suppressor of IKBKE 1(SIKE1)","Homo sapiens"
"SKA1","Q96BD8","","spindle and kinetochore associated complex subunit 1(SKA1)","Homo sapiens"
"SKP1","P63208","","S-phase kinase associated protein 1(SKP1)","Homo sapiens"
"SLAIN2","Q9P270","","SLAIN motif family member 2(SLAIN2)","Homo sapiens"
"SLC15A2","Q16348","","solute carrier family 15 member 2(SLC15A2)","Homo sapiens"
"SLC25A4","P12235","","solute carrier family 25 member 4(SLC25A4)","Homo sapiens"
"SLC25A5","P05141","","solute carrier family 25 member 5(SLC25A5)","Homo sapiens"
"SLC25A6","P12236","","solute carrier family 25 member 6(SLC25A6)","Homo sapiens"
"SLC30A6","Q6NXT4","","solute carrier family 30 member 6(SLC30A6)","Homo sapiens"
"SLC4A1AP","Q9BWU0","","solute carrier family 4 member 1 adaptor protein(SLC4A1AP)","Homo sapiens"
"SLC5A6","Q9Y289","","solute carrier family 5 member 6(SLC5A6)","Homo sapiens"
"SLC7A5","Q01650","","solute carrier family 7 member 5(SLC7A5)","Homo sapiens"
"SLIRP","Q9GZT3","","SRA stem-loop interacting RNA binding protein(SLIRP)","Homo sapiens"
"SMARCC1","Q92922","","SWI/SNF related BAF chromatin remodeling complex subunit C1(SMARCC1)","Homo sapiens"
"SMARCC2","Q8TAQ2","","SWI/SNF related BAF chromatin remodeling complex subunit C2(SMARCC2)","Homo sapiens"
"SMARCE1","Q969G3","","SWI/SNF related BAF chromatin remodeling complex subunit E1(SMARCE1)","Homo sapiens"
"SMC2","O95347","","structural maintenance of chromosomes 2(SMC2)","Homo sapiens"
"SMC4","Q9NTJ3","","structural maintenance of chromosomes 4(SMC4)","Homo sapiens"
"SMC5","Q8IY18","","structural maintenance of chromosomes 5(SMC5)","Homo sapiens"
