"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"RFX2","P48378","","regulatory factor X2(RFX2)","Homo sapiens"
"RFX3","P48380","","regulatory factor X3(RFX3)","Homo sapiens"
"RHOA","P08134,P61586","","ras homolog family member A(RHOA)","Homo sapiens"
"RHOC","P08134","","ras homolog family member C(RHOC)","Homo sapiens"
"RIPK2","O43353","","receptor interacting serine/threonine kinase 2(RIPK2)","Homo sapiens"
"RIPOR1","Q6ZS17","","RHO family interacting cell polarization regulator 1(RIPOR1)","Homo sapiens"
"RLF","Q13129","","RLF zinc finger(RLF)","Homo sapiens"
"RMDN1","Q96DB5","","regulator of microtubule dynamics 1(RMDN1)","Homo sapiens"
"RMI2","Q96E14","","RecQ mediated genome instability 2(RMI2)","Homo sapiens"
"RNF25","Q96BH1","","ring finger protein 25(RNF25)","Homo sapiens"
"RNF4","P78317","","ring finger protein 4(RNF4)","Homo sapiens"
"RNPS1","Q15287","","RNA binding protein with serine rich domain 1(RNPS1)","Homo sapiens"
"RPL13A","P40429","","ribosomal protein L13a(RPL13A)","Homo sapiens"
"RPL19","P84098","","ribosomal protein L19(RPL19)","Homo sapiens"
"RPL26","P61254","","ribosomal protein L26(RPL26)","Homo sapiens"
"RPL27","P61353","","ribosomal protein L27(RPL27)","Homo sapiens"
"RPL30","P62888","","ribosomal protein L30(RPL30)","Homo sapiens"
"RPL36A","P83881","","ribosomal protein L36a(RPL36A)","Homo sapiens"
"RPS6KA2","Q15349","","ribosomal protein S6 kinase A2(RPS6KA2)","Homo sapiens"
"RPS6KA3","P51812","","ribosomal protein S6 kinase A3(RPS6KA3)","Homo sapiens"
"RPS6KA4","O75676","","ribosomal protein S6 kinase A4(RPS6KA4)","Homo sapiens"
"RPS6KA5","O75582","","ribosomal protein S6 kinase A5(RPS6KA5)","Homo sapiens"
"RRAS2","P62070","","RAS related 2(RRAS2)","Homo sapiens"
"RREB1","Q92766","","ras responsive element binding protein 1(RREB1)","Homo sapiens"
"RSBN1","Q5VWQ0","","round spermatid basic protein 1(RSBN1)","Homo sapiens"
"RUNX1T1","Q06455","","RUNX1 partner transcriptional co-repressor 1(RUNX1T1)","Homo sapiens"
"RUNX2","Q13950","","RUNX family transcription factor 2(RUNX2)","Homo sapiens"
"RUNX3","Q13761","","RUNX family transcription factor 3(RUNX3)","Homo sapiens"
"S100A6","P06703","","S100 calcium binding protein A6(S100A6)","Homo sapiens"
"S100A7","P31151","","S100 calcium binding protein A7(S100A7)","Homo sapiens"
"SAFB","Q15424","","scaffold attachment factor B(SAFB)","Homo sapiens"
"SAFB2","Q14151","","scaffold attachment factor B2(SAFB2)","Homo sapiens"
"SAMD4A","Q9UPU9","","sterile alpha motif domain containing 4A(SAMD4A)","Homo sapiens"
"SCAMP3","O14828","","secretory carrier membrane protein 3(SCAMP3)","Homo sapiens"
"SCNM1","Q9BWG6","","sodium channel modifier 1(SCNM1)","Homo sapiens"
"SCRN1","Q12765","","secernin 1(SCRN1)","Homo sapiens"
"SDF2","Q99470","","stromal cell derived factor 2(SDF2)","Homo sapiens"
"SDF4","Q9BRK5","","stromal cell derived factor 4(SDF4)","Homo sapiens"
"SEC14L1","Q92503","","SEC14 like lipid binding 1(SEC14L1)","Homo sapiens"
"SEC24B","O95487","","SEC24 homolog B, COPII coat complex component(SEC24B)","Homo sapiens"
"SEC62","Q99442","","SEC62 homolog, preprotein translocation factor(SEC62)","Homo sapiens"
"SECISBP2","Q96T21","","SECIS binding protein 2(SECISBP2)","Homo sapiens"
"SEMA7A","O75326","","semaphorin 7A (JohnMiltonHagen blood group)(SEMA7A)","Homo sapiens"
"SERPINB6","P35237","","serpin family B member 6(SERPINB6)","Homo sapiens"
"SETD7","Q8WTS6","","SET domain containing 7, histone lysine methyltransferase(SETD7)","Homo sapiens"
"SETX","Q7Z333","","senataxin(SETX)","Homo sapiens"
"SGK3","Q96BR1","","serum/glucocorticoid regulated kinase family member 3(SGK3)","Homo sapiens"
"SH3RF1","Q7Z6J0","","SH3 domain containing ring finger 1(SH3RF1)","Homo sapiens"
"SH3RF2","Q8TEC5","","SH3 domain containing ring finger 2(SH3RF2)","Homo sapiens"
"SHKBP1","Q8TBC3","","SH3KBP1 binding protein 1(SHKBP1)","Homo sapiens"
"SIN3B","O75182","","SIN3 transcription regulator family member B(SIN3B)","Homo sapiens"
"SIX1","Q15475","","SIX homeobox 1(SIX1)","Homo sapiens"
"SIX2","Q9NPC8","","SIX homeobox 2(SIX2)","Homo sapiens"
"SIX4","Q9UIU6","","SIX homeobox 4(SIX4)","Homo sapiens"
"SKIL","P12757","","SKI like proto-oncogene(SKIL)","Homo sapiens"
"SLC12A4","Q9UP95","","solute carrier family 12 member 4(SLC12A4)","Homo sapiens"
"SLC25A10","Q9UBX3","","solute carrier family 25 member 10(SLC25A10)","Homo sapiens"
"SLC25A4","P12235","","solute carrier family 25 member 4(SLC25A4)","Homo sapiens"
"SLC25A5","P05141","","solute carrier family 25 member 5(SLC25A5)","Homo sapiens"
"SLC26A2","P50443","","solute carrier family 26 member 2(SLC26A2)","Homo sapiens"
"SLC26A6","Q9BXS9","","solute carrier family 26 member 6(SLC26A6)","Homo sapiens"
"SLC27A1","Q6PCB7","","solute carrier family 27 member 1(SLC27A1)","Homo sapiens"
"SLC30A7","Q8NEW0","","solute carrier family 30 member 7(SLC30A7)","Homo sapiens"
"SLC35B2","Q8TB61","","solute carrier family 35 member B2(SLC35B2)","Homo sapiens"
"SLC35B3","Q9H1N7","","solute carrier family 35 member B3(SLC35B3)","Homo sapiens"
"SLC35E1","Q96K37","","solute carrier family 35 member E1(SLC35E1)","Homo sapiens"
"SLMAP","Q14BN4","","sarcolemma associated protein(SLMAP)","Homo sapiens"
"SLTM","P08581,Q9NWH9","","SAFB like transcription modulator(SLTM)","Homo sapiens"
"SMARCD1","Q96GM5","","SWI/SNF related BAF chromatin remodeling complex subunit D1(SMARCD1)","Homo sapiens"
"SMARCD2","Q92925","","SWI/SNF related BAF chromatin remodeling complex subunit D2(SMARCD2)","Homo sapiens"
"SMARCD3","Q6STE5","","SWI/SNF related BAF chromatin remodeling complex subunit D3(SMARCD3)","Homo sapiens"
"SMC1B","Q8NDV3","","structural maintenance of chromosomes 1B(SMC1B)","Homo sapiens"
"SMPD2","O60906","","sphingomyelin phosphodiesterase 2(SMPD2)","Homo sapiens"
"SMURF1","Q9HCE7","","SMAD specific E3 ubiquitin protein ligase 1(SMURF1)","Homo sapiens"
"SMURF2","Q9HAU4","","SMAD specific E3 ubiquitin protein ligase 2(SMURF2)","Homo sapiens"
"SNAI2","O43623","","snail family transcriptional repressor 2(SNAI2)","Homo sapiens"
"SNAP47","Q5SQN1","","synaptosome associated protein 47(SNAP47)","Homo sapiens"
"SNRNP27","Q8WVK2","","small nuclear ribonucleoprotein U4/U6.U5 subunit 27(SNRNP27)","Homo sapiens"
"SNX18","Q96RF0","","sorting nexin 18(SNX18)","Homo sapiens"
"SOX13","Q9UN79","","SRY-box transcription factor 13(SOX13)","Homo sapiens"
"SP2","Q02086","","Sp2 transcription factor(SP2)","Homo sapiens"
"SPANXC","Q9NY87","","SPANX family member C(SPANXC)","Homo sapiens"
"SPANXD","Q9BXN6","","SPANX family member D(SPANXD)","Homo sapiens"
"SPIN1","Q9Y657","","spindlin 1(SPIN1)","Homo sapiens"
"SPRYD7","Q5W111","","SPRY domain containing 7(SPRYD7)","Homo sapiens"
"SPTLC3","Q9NUV7","","serine palmitoyltransferase long chain base subunit 3(SPTLC3)","Homo sapiens"
"SRCAP","Q6ZRS2","","Snf2 related CREBBP activator protein(SRCAP)","Homo sapiens"
"SRGAP1","Q7Z6B7","","SLIT-ROBO Rho GTPase activating protein 1(SRGAP1)","Homo sapiens"
"SRR","Q9GZT4","","serine racemase(SRR)","Homo sapiens"
"SRRM1","Q8IYB3","","serine and arginine repetitive matrix 1(SRRM1)","Homo sapiens"
"SRSF10","O75494","","serine and arginine rich splicing factor 10(SRSF10)","Homo sapiens"
"SRSF12","Q8WXF0","","serine and arginine rich splicing factor 12(SRSF12)","Homo sapiens"
"SRSF5","Q13243","","serine and arginine rich splicing factor 5(SRSF5)","Homo sapiens"
"SRSF6","Q13247","","serine and arginine rich splicing factor 6(SRSF6)","Homo sapiens"
"SRSF7","Q16629","","serine and arginine rich splicing factor 7(SRSF7)","Homo sapiens"
"SS18","Q15532","","SS18 subunit of BAF chromatin remodeling complex(SS18)","Homo sapiens"
"STAP2","Q9UGK3","","signal transducing adaptor family member 2(STAP2)","Homo sapiens"
"STARD7","Q9NQZ5","","StAR related lipid transfer domain containing 7(STARD7)","Homo sapiens"
"STAT5A","P42229","","signal transducer and activator of transcription 5A(STAT5A)","Homo sapiens"
"STRBP","Q96SI9","","spermatid perinuclear RNA binding protein(STRBP)","Homo sapiens"
"STRIP1","Q5VSL9","","striatin interacting protein 1(STRIP1)","Homo sapiens"
"STRIP2","Q9ULQ0","","striatin interacting protein 2(STRIP2)","Homo sapiens"
"STX10","O60499","","syntaxin 10(STX10)","Homo sapiens"
"STX18","Q9P2W9","","syntaxin 18(STX18)","Homo sapiens"
"SUCO","Q9UBS9","","SUN domain containing ossification factor(SUCO)","Homo sapiens"
"SUMO2","P61956","","small ubiquitin like modifier 2(SUMO2)","Homo sapiens"
"SUMO3","P55854","","small ubiquitin like modifier 3(SUMO3)","Homo sapiens"
"SYNE2","Q8WXH0","","spectrin repeat containing nuclear envelope protein 2(SYNE2)","Homo sapiens"
"SYNE3","Q6ZMZ3","","spectrin repeat containing nuclear envelope family member 3(SYNE3)","Homo sapiens"
"SYVN1","Q86TM6","","synoviolin 1(SYVN1)","Homo sapiens"
"SZT2","Q5T011","","SZT2 subunit of KICSTOR complex(SZT2)","Homo sapiens"
"TAF10","Q12962","","TATA-box binding protein associated factor 10(TAF10)","Homo sapiens"
"TAF15","Q92804","","TATA-box binding protein associated factor 15(TAF15)","Homo sapiens"
"TAF6L","Q9Y6J9","","TATA-box binding protein associated factor 6 like(TAF6L)","Homo sapiens"
"TAF9","Q16594","","TATA-box binding protein associated factor 9(TAF9)","Homo sapiens"
"TANC2","Q9HCD6","","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2(TANC2)","Homo sapiens"
"TAOK1","Q7L7X3","","TAO kinase 1(TAOK1)","Homo sapiens"
"TARP","P09693","","TCR gamma alternate reading frame protein(TARP)","Homo sapiens"
"TBC1D2B","Q9UPU7","","TBC1 domain family member 2B(TBC1D2B)","Homo sapiens"
"TBC1D30","Q9Y2I9","","TBC1 domain family member 30(TBC1D30)","Homo sapiens"
"TBC1D5","Q92609","","TBC1 domain family member 5(TBC1D5)","Homo sapiens"
"TCAF1","Q9Y4C2","","TRPM8 channel associated factor 1(TCAF1)","Homo sapiens"
"TCEA3","O75764","","transcription elongation factor A3(TCEA3)","Homo sapiens"
"TCEAL4","Q96EI5","","transcription elongation factor A like 4(TCEAL4)","Homo sapiens"
"TDG","Q13569","","thymine DNA glycosylase(TDG)","Homo sapiens"
"TDRD3","Q9H7E2","","tudor domain containing 3(TDRD3)","Homo sapiens"
"TDRD7","Q8NHU6","","tudor domain containing 7(TDRD7)","Homo sapiens"
"TEAD1","P28347","","TEA domain transcription factor 1(TEAD1)","Homo sapiens"
"TEAD2","Q15562","","TEA domain transcription factor 2(TEAD2)","Homo sapiens"
"TEAD3","Q99594","","TEA domain transcription factor 3(TEAD3)","Homo sapiens"
"TEAD4","Q15561","","TEA domain transcription factor 4(TEAD4)","Homo sapiens"
"TET1","Q8NFU7","","tet methylcytosine dioxygenase 1(TET1)","Homo sapiens"
"TET3","O43151","","tet methylcytosine dioxygenase 3(TET3)","Homo sapiens"
"TEX2","Q8IWB9","","testis expressed 2(TEX2)","Homo sapiens"
"TEX264","Q9Y6I9","","testis expressed 264, ER-phagy receptor(TEX264)","Homo sapiens"
"TFAP2A","P05549","","transcription factor AP-2 alpha(TFAP2A)","Homo sapiens"
"TFAP2C","Q92754","","transcription factor AP-2 gamma(TFAP2C)","Homo sapiens"
"TFAP4","Q01664","","transcription factor AP-4(TFAP4)","Homo sapiens"
"TFB2M","Q9H5Q4","","transcription factor B2, mitochondrial(TFB2M)","Homo sapiens"
"TFE3","P19532","","transcription factor binding to IGHM enhancer 3(TFE3)","Homo sapiens"
"TFIP11","Q9UBB9","","tuftelin interacting protein 11(TFIP11)","Homo sapiens"
"TGIF1","Q15583","","TGFB induced factor homeobox 1(TGIF1)","Homo sapiens"
"TGM1","P22735","","transglutaminase 1(TGM1)","Homo sapiens"
"THBS1","P07996","","thrombospondin 1(THBS1)","Homo sapiens"
"THBS2","P35442","","thrombospondin 2(THBS2)","Homo sapiens"
"THOC5","Q13769","","THO complex subunit 5(THOC5)","Homo sapiens"
"THRB","P10828","","thyroid hormone receptor beta(THRB)","Homo sapiens"
"TIMM29","Q9BSF4","","translocase of inner mitochondrial membrane 29(TIMM29)","Homo sapiens"
"TLCD1","Q96CP7","","TLC domain containing 1(TLCD1)","Homo sapiens"
"TLE1","Q04724","","TLE family member 1, transcriptional corepressor(TLE1)","Homo sapiens"
"TLE2","Q04725","","TLE family member 2, transcriptional corepressor(TLE2)","Homo sapiens"
"TLE4","Q04727","","TLE family member 4, transcriptional corepressor(TLE4)","Homo sapiens"
"TLN2","Q9Y4G6","","talin 2(TLN2)","Homo sapiens"
"TMED2","Q15363","","transmembrane p24 trafficking protein 2(TMED2)","Homo sapiens"
"TMED5","Q9Y3A6","","transmembrane p24 trafficking protein 5(TMED5)","Homo sapiens"
"TMEM11","P17152","","transmembrane protein 11(TMEM11)","Homo sapiens"
"TMEM126A","Q9H061","","transmembrane protein 126A(TMEM126A)","Homo sapiens"
"TMEM131","Q92545","","transmembrane protein 131(TMEM131)","Homo sapiens"
"TMEM41B","Q5BJD5","","transmembrane protein 41B(TMEM41B)","Homo sapiens"
"TMEM70","Q9BUB7","","transmembrane protein 70(TMEM70)","Homo sapiens"
"TMX1","Q9H3N1","","thioredoxin related transmembrane protein 1(TMX1)","Homo sapiens"
"TMX4","Q9H1E5","","thioredoxin related transmembrane protein 4(TMX4)","Homo sapiens"
"TNRC18","O15417","","trinucleotide repeat containing 18(TNRC18)","Homo sapiens"
"TNS2","Q63HR2","","tensin 2(TNS2)","Homo sapiens"
"TOMM40","O96008","","translocase of outer mitochondrial membrane 40(TOMM40)","Homo sapiens"
"TOP3B","O95985","","DNA topoisomerase III beta(TOP3B)","Homo sapiens"
"TOR1AIP1","Q5JTV8","","torsin 1A interacting protein 1(TOR1AIP1)","Homo sapiens"
"TOR4A","Q9NXH8","","torsin family 4 member A(TOR4A)","Homo sapiens"
"TOX4","O94842","","TOX high mobility group box family member 4(TOX4)","Homo sapiens"
"TRAF4","Q9BUZ4","","TNF receptor associated factor 4(TRAF4)","Homo sapiens"
"TRANK1","O15050","","tetratricopeptide repeat and ankyrin repeat containing 1(TRANK1)","Homo sapiens"
"TRAPPC6B","Q86SZ2","","trafficking protein particle complex subunit 6B(TRAPPC6B)","Homo sapiens"
"TRERF1","Q96PN7","","transcriptional regulating factor 1(TRERF1)","Homo sapiens"
"TRIM11","Q96F44","","tripartite motif containing 11(TRIM11)","Homo sapiens"
"TRIM16","O95361","","tripartite motif containing 16(TRIM16)","Homo sapiens"
"TRIM4","Q9C037","","tripartite motif containing 4(TRIM4)","Homo sapiens"
"TRIML2","Q8N7C3","","tripartite motif family like 2(TRIML2)","Homo sapiens"
"TRIO","O75962","","trio Rho guanine nucleotide exchange factor(TRIO)","Homo sapiens"
"TRIP6","Q15654","","thyroid hormone receptor interactor 6(TRIP6)","Homo sapiens"
"TRMT11","Q7Z4G4","","tRNA methyltransferase 11 homolog(TRMT11)","Homo sapiens"
"TRUB2","O95900","","TruB pseudouridine synthase family member 2(TRUB2)","Homo sapiens"
"TSEN15","Q8WW01","","tRNA splicing endonuclease subunit 15(TSEN15)","Homo sapiens"
"TUBA1C","Q9BQE3","","tubulin alpha 1c(TUBA1C)","Homo sapiens"
"TUBB4A","P04350","","tubulin beta 4A class IVa(TUBB4A)","Homo sapiens"
"TUSC2","O75896","","tumor suppressor 2, mitochondrial calcium regulator(TUSC2)","Homo sapiens"
"TXNIP","Q9H3M7","","thioredoxin interacting protein(TXNIP)","Homo sapiens"
"UBA3","Q8TBC4","","ubiquitin like modifier activating enzyme 3(UBA3)","Homo sapiens"
"UBAC2","Q8NBM4","","UBA domain containing 2(UBAC2)","Homo sapiens"
"UBE2C","O00762","","ubiquitin conjugating enzyme E2 C(UBE2C)","Homo sapiens"
"UBE2V1","Q13404","","ubiquitin conjugating enzyme E2 V1(UBE2V1)","Homo sapiens"
"UBE2V2","Q15819","","ubiquitin conjugating enzyme E2 V2(UBE2V2)","Homo sapiens"
"UBE2Z","Q9H832","","ubiquitin conjugating enzyme E2 Z(UBE2Z)","Homo sapiens"
"UBQLN1","Q9UMX0","","ubiquilin 1(UBQLN1)","Homo sapiens"
"UBQLN2","Q9UHD9","","ubiquilin 2(UBQLN2)","Homo sapiens"
"UBQLN4","Q9NRR5","","ubiquilin 4(UBQLN4)","Homo sapiens"
"USE1","Q9NZ43","","unconventional SNARE in the ER 1(USE1)","Homo sapiens"
"USF1","P22415","","upstream transcription factor 1(USF1)","Homo sapiens"
"USP28","Q96RU2","","ubiquitin specific peptidase 28(USP28)","Homo sapiens"
"USP34","Q70CQ2","","ubiquitin specific peptidase 34(USP34)","Homo sapiens"
"USP40","Q9NVE5","","ubiquitin specific peptidase 40(USP40)","Homo sapiens"
"UVSSA","Q2YD98","","UV stimulated scaffold protein A(UVSSA)","Homo sapiens"
"VANGL2","Q9ULK5","","VANGL planar cell polarity protein 2(VANGL2)","Homo sapiens"
"VAV2","P52735","","vav guanine nucleotide exchange factor 2(VAV2)","Homo sapiens"
"VCAN","P13611","","versican(VCAN)","Homo sapiens"
"VEZF1","Q14119","","vascular endothelial zinc finger 1(VEZF1)","Homo sapiens"
"VGLL4","Q14135","","vestigial like family member 4(VGLL4)","Homo sapiens"
"VPS36","Q86VN1","","vacuolar protein sorting 36 homolog(VPS36)","Homo sapiens"
"VPS72","Q15906","","vacuolar protein sorting 72 homolog(VPS72)","Homo sapiens"
"VRK2","Q86Y07","","VRK serine/threonine kinase 2(VRK2)","Homo sapiens"
"WDR11","Q9BZH6","","WD repeat domain 11(WDR11)","Homo sapiens"
"WDR25","Q64LD2","","WD repeat domain 25(WDR25)","Homo sapiens"
"WDR44","Q5JSH3","","WD repeat domain 44(WDR44)","Homo sapiens"
"WDR45B","Q5MNZ6","","WD repeat domain 45B(WDR45B)","Homo sapiens"
"WDR76","Q9H967","","WD repeat domain 76(WDR76)","Homo sapiens"
"WDSUB1","Q8N9V3","","WD repeat, sterile alpha motif and U-box domain containing 1(WDSUB1)","Homo sapiens"
"WIPF1","O43516","","WAS/WASL interacting protein family member 1(WIPF1)","Homo sapiens"
"WWTR1","Q9GZV5","","WW domain containing transcription regulator 1(WWTR1)","Homo sapiens"
"XXYLT1","Q8NBI6","","xyloside xylosyltransferase 1(XXYLT1)","Homo sapiens"
"YAP1","P46937","","Yes1 associated transcriptional regulator(YAP1)","Homo sapiens"
"YLPM1","P49750","","YLP motif containing 1(YLPM1)","Homo sapiens"
"YTHDF1","Q9BYJ9","","YTH N6-methyladenosine RNA binding protein F1(YTHDF1)","Homo sapiens"
"YTHDF2","Q9Y5A9","","YTH N6-methyladenosine RNA binding protein F2(YTHDF2)","Homo sapiens"
"YTHDF3","Q7Z739","","YTH N6-methyladenosine RNA binding protein F3(YTHDF3)","Homo sapiens"
"YWHAB","P31946","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta(YWHAB)","Homo sapiens"
"YWHAG","P61981","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma(YWHAG)","Homo sapiens"
"ZBED5","Q49AG3","","zinc finger BED-type containing 5(ZBED5)","Homo sapiens"
"ZBED6","P86452","","zinc finger BED-type containing 6(ZBED6)","Homo sapiens"
"ZBTB10","Q96DT7","","zinc finger and BTB domain containing 10(ZBTB10)","Homo sapiens"
"ZBTB12","Q9Y330","","zinc finger and BTB domain containing 12(ZBTB12)","Homo sapiens"
"ZBTB21","Q9ULJ3","","zinc finger and BTB domain containing 21(ZBTB21)","Homo sapiens"
"ZBTB33","Q86T24","","zinc finger and BTB domain containing 33(ZBTB33)","Homo sapiens"
"ZBTB38","Q8NAP3","","zinc finger and BTB domain containing 38(ZBTB38)","Homo sapiens"
"ZBTB43","O43298","","zinc finger and BTB domain containing 43(ZBTB43)","Homo sapiens"
"ZBTB5","O15062","","zinc finger and BTB domain containing 5(ZBTB5)","Homo sapiens"
"ZBTB7A","O95365","","zinc finger and BTB domain containing 7A(ZBTB7A)","Homo sapiens"
"ZFHX2","Q9C0A1","","zinc finger homeobox 2(ZFHX2)","Homo sapiens"
"ZFHX3","Q15911","","zinc finger homeobox 3(ZFHX3)","Homo sapiens"
"ZFHX4","Q86UP3","","zinc finger homeobox 4(ZFHX4)","Homo sapiens"
"ZFYVE1","Q9HBF4","","zinc finger FYVE-type containing 1(ZFYVE1)","Homo sapiens"
"ZFYVE16","Q7Z3T8","","zinc finger FYVE-type containing 16(ZFYVE16)","Homo sapiens"
"ZHX2","Q9Y6X8","","zinc fingers and homeoboxes 2(ZHX2)","Homo sapiens"
"ZIC2","O95409","","Zic family member 2(ZIC2)","Homo sapiens"
"ZMIZ1","Q9ULJ6","","zinc finger MIZ-type containing 1(ZMIZ1)","Homo sapiens"
"ZMIZ2","Q8NF64","","zinc finger MIZ-type containing 2(ZMIZ2)","Homo sapiens"
"ZMYM1","Q5SVZ6","","zinc finger MYM-type containing 1(ZMYM1)","Homo sapiens"
"ZMYM5","Q9UJ78","","zinc finger MYM-type containing 5(ZMYM5)","Homo sapiens"
"ZMYND11","Q15326","","zinc finger MYND-type containing 11(ZMYND11)","Homo sapiens"
"ZNF106","Q9H2Y7","","zinc finger protein 106(ZNF106)","Homo sapiens"
"ZNF121","P58317","","zinc finger protein 121(ZNF121)","Homo sapiens"
"ZNF143","P52747","","zinc finger protein 143(ZNF143)","Homo sapiens"
"ZNF317","Q96PQ6","","zinc finger protein 317(ZNF317)","Homo sapiens"
"ZNF319","Q9P2F9","","zinc finger protein 319(ZNF319)","Homo sapiens"
"ZNF462","Q96JM2","","zinc finger protein 462(ZNF462)","Homo sapiens"
"ZNF48","Q96MX3","","zinc finger protein 48(ZNF48)","Homo sapiens"
"ZNF629","Q9UEG4","","zinc finger protein 629(ZNF629)","Homo sapiens"
"ZNF638","Q14966","","zinc finger protein 638(ZNF638)","Homo sapiens"
"ZNF644","Q9H582","","zinc finger protein 644(ZNF644)","Homo sapiens"
"ZNF668","Q96K58","","zinc finger protein 668(ZNF668)","Homo sapiens"
"ZNF827","Q17R98","","zinc finger protein 827(ZNF827)","Homo sapiens"
"ZNF865","P0CJ78","","zinc finger protein 865(ZNF865)","Homo sapiens"
"ZNG1A","Q5RIA9,Q5JTY5,Q9BRT8","","Zn regulated GTPase metalloprotein activator 1A(ZNG1A)","Homo sapiens"
"ZNG1B","Q5JTY5,Q8IUF1","","Zn regulated GTPase metalloprotein activator 1B(ZNG1B)","Homo sapiens"
"ZNG1C","Q5JTY5","","Zn regulated GTPase metalloprotein activator 1C(ZNG1C)","Homo sapiens"
"ZNG1E","Q5RIA9,Q5JTY5,Q9BRT8","","Zn regulated GTPase metalloprotein activator 1E(ZNG1E)","Homo sapiens"
"ZNG1F","Q5JTY5,Q4V339","","Zn regulated GTPase metalloprotein activator 1F(ZNG1F)","Homo sapiens"
"ZSCAN20","P17040","","zinc finger and SCAN domain containing 20(ZSCAN20)","Homo sapiens"
"ZSWIM1","Q9BR11","","zinc finger SWIM-type containing 1(ZSWIM1)","Homo sapiens"
"ZSWIM9","Q86XI8","","zinc finger SWIM-type containing 9(ZSWIM9)","Homo sapiens"

