"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"EXOSC4","Q9NPD3","","exosome component 4(EXOSC4)","Homo sapiens"
"EXOSC7","Q15024","","exosome component 7(EXOSC7)","Homo sapiens"
"EXPH5","Q8NEV8","","exophilin 5(EXPH5)","Homo sapiens"
"EXTL3","O43909","","exostosin like glycosyltransferase 3(EXTL3)","Homo sapiens"
"EYA2","O00167","","EYA transcriptional coactivator and phosphatase 2(EYA2)","Homo sapiens"
"EZH2","Q15910","","enhancer of zeste 2 polycomb repressive complex 2 subunit(EZH2)","Homo sapiens"
"F11R","Q9Y624","","F11 receptor(F11R)","Homo sapiens"
"FAAH2","Q6GMR7","","fatty acid amide hydrolase 2(FAAH2)","Homo sapiens"
"FAM114A1","Q8IWE2","","family with sequence similarity 114 member A1(FAM114A1)","Homo sapiens"
"FAM114A2","Q9NRY5","","family with sequence similarity 114 member A2(FAM114A2)","Homo sapiens"
"FAM136A","Q96C01","","family with sequence similarity 136 member A(FAM136A)","Homo sapiens"
"FAM162A","Q96A26","","family with sequence similarity 162 member A(FAM162A)","Homo sapiens"
"FAM177A1","Q8N128","","family with sequence similarity 177 member A1(FAM177A1)","Homo sapiens"
"FAM184B","Q9ULE4","","family with sequence similarity 184 member B(FAM184B)","Homo sapiens"
"FAM234A","Q9H0X4","","family with sequence similarity 234 member A(FAM234A)","Homo sapiens"
"FAM3B","P58499","","FAM3 metabolism regulating signaling molecule B(FAM3B)","Homo sapiens"
"FAM83A","Q86UY5","","family with sequence similarity 83 member A(FAM83A)","Homo sapiens"
"FAM83E","Q2M2I3","","family with sequence similarity 83 member E(FAM83E)","Homo sapiens"
"FAM83F","Q8NEG4","","family with sequence similarity 83 member F(FAM83F)","Homo sapiens"
"FAM8A1","Q9UBU6","","family with sequence similarity 8 member A1(FAM8A1)","Homo sapiens"
"FAM91A1","Q658Y4","","family with sequence similarity 91 member A1(FAM91A1)","Homo sapiens"
"FAM98C","Q17RN3","","family with sequence similarity 98 member C(FAM98C)","Homo sapiens"
"FAP","Q12884","","fibroblast activation protein alpha(FAP)","Homo sapiens"
"FARS2","O95363","","phenylalanyl-tRNA synthetase 2, mitochondrial(FARS2)","Homo sapiens"
"FAS","P25445","","Fas cell surface death receptor(FAS)","Homo sapiens"
"FASN","P49327","","fatty acid synthase(FASN)","Homo sapiens"
"FAT4","Q6V0I7","","FAT atypical cadherin 4(FAT4)","Homo sapiens"
"FBL","P22087","","fibrillarin(FBL)","Homo sapiens"
"FBLIM1","Q8WUP2","","filamin binding LIM protein 1(FBLIM1)","Homo sapiens"
"FBLL1","A6NHQ2","","fibrillarin like 1(FBLL1)","Homo sapiens"
"FBLN2","P98095","","fibulin 2(FBLN2)","Homo sapiens"
"FBLN5","Q9UBX5","","fibulin 5(FBLN5)","Homo sapiens"
"FBN1","P35555","","fibrillin 1(FBN1)","Homo sapiens"
"FBXL8","Q96CD0","","F-box and leucine rich repeat protein 8(FBXL8)","Homo sapiens"
"FBXO28","Q9NVF7","","F-box protein 28(FBXO28)","Homo sapiens"
"FBXO7","Q9Y3I1","","F-box protein 7(FBXO7)","Homo sapiens"
"FBXO9","Q9UK97","","F-box protein 9(FBXO9)","Homo sapiens"
"FCSK","Q8N0W3","","fucose kinase(FCSK)","Homo sapiens"
"FDXR","P22570","","ferredoxin reductase(FDXR)","Homo sapiens"
"FEM1B","Q9UK73","","fem-1 homolog B(FEM1B)","Homo sapiens"
"FGD3","Q5JSP0","","FYVE, RhoGEF and PH domain containing 3(FGD3)","Homo sapiens"
"FGG","P02679","","fibrinogen gamma chain(FGG)","Homo sapiens"
"FHIP1B","Q8N612","","FHF complex subunit HOOK interacting protein 1B(FHIP1B)","Homo sapiens"
"FHL1","Q13642","","four and a half LIM domains 1(FHL1)","Homo sapiens"
"FIBP","O43427","","FGF1 intracellular binding protein(FIBP)","Homo sapiens"
"FKBP10","Q96AY3","","FKBP prolyl isomerase 10(FKBP10)","Homo sapiens"
"FKBP2","P26885","","FKBP prolyl isomerase 2(FKBP2)","Homo sapiens"
"FKBP4","Q02790","","FKBP prolyl isomerase 4(FKBP4)","Homo sapiens"
"FKBP9","O95302","","FKBP prolyl isomerase 9(FKBP9)","Homo sapiens"
"FLG2","Q5D862","","filaggrin 2(FLG2)","Homo sapiens"
"FLNB","O75369","","filamin B(FLNB)","Homo sapiens"
"FLNC","Q14315","","filamin C(FLNC)","Homo sapiens"
"FLVCR1","Q9Y5Y0","","FLVCR choline and heme transporter 1(FLVCR1)","Homo sapiens"
"FMNL2","Q96PY5","","formin like 2(FMNL2)","Homo sapiens"
"FMNL3","Q8IVF7","","formin like 3(FMNL3)","Homo sapiens"
"FMO5","P49326","","flavin containing dimethylaniline monoxygenase 5(FMO5)","Homo sapiens"
"FMOD","Q06828","","fibromodulin(FMOD)","Homo sapiens"
"FN3K","Q9H479","","fructosamine 3 kinase(FN3K)","Homo sapiens"
"FNBP1L","Q5T0N5","","formin binding protein 1 like(FNBP1L)","Homo sapiens"
"FNBP4","Q8N3X1","","formin binding protein 4(FNBP4)","Homo sapiens"
"FNDC3B","Q53EP0","","fibronectin type III domain containing 3B(FNDC3B)","Homo sapiens"
"FOXC2","Q99958","","forkhead box C2(FOXC2)","Homo sapiens"
"FOXD2","O60548","","forkhead box D2(FOXD2)","Homo sapiens"
"FOXE1","O00358","","forkhead box E1(FOXE1)","Homo sapiens"
"FOXF2","Q12947","","forkhead box F2(FOXF2)","Homo sapiens"
"FOXK1","P85037","","forkhead box K1(FOXK1)","Homo sapiens"
"FOXP3","Q9BZS1","","forkhead box P3(FOXP3)","Homo sapiens"
"FOXQ1","Q9C009","","forkhead box Q1(FOXQ1)","Homo sapiens"
"FRK","P42685","","fyn related Src family tyrosine kinase(FRK)","Homo sapiens"
"FRMD4A","Q9P2Q2","","FERM domain containing 4A(FRMD4A)","Homo sapiens"
"FRMD8","Q9BZ67","","FERM domain containing 8(FRMD8)","Homo sapiens"
"FRS2","Q8WU20","","fibroblast growth factor receptor substrate 2(FRS2)","Homo sapiens"
"FUBP1","Q96AE4","","far upstream element binding protein 1(FUBP1)","Homo sapiens"
"FUCA1","P04066","","alpha-L-fucosidase 1(FUCA1)","Homo sapiens"
"FUCA2","Q9BTY2","","alpha-L-fucosidase 2(FUCA2)","Homo sapiens"
"FUNDC2","Q9BWH2","","FUN14 domain containing 2(FUNDC2)","Homo sapiens"
"FUT3","P21217","","fucosyltransferase 3 (Lewis blood group)(FUT3)","Homo sapiens"
"FUT5","Q11128","","fucosyltransferase 5(FUT5)","Homo sapiens"
"FUT6","P51993","","fucosyltransferase 6(FUT6)","Homo sapiens"
"FUT8","Q9BYC5","","fucosyltransferase 8(FUT8)","Homo sapiens"
"G6PD","P11413","","glucose-6-phosphate dehydrogenase(G6PD)","Homo sapiens"
"GAA","P10253","","alpha glucosidase(GAA)","Homo sapiens"
"GABRP","O00591","","gamma-aminobutyric acid type A receptor subunit pi(GABRP)","Homo sapiens"
"GAL3ST2","Q9H3Q3","","galactose-3-O-sulfotransferase 2(GAL3ST2)","Homo sapiens"
"GALM","Q96C23","","galactose mutarotase(GALM)","Homo sapiens"
"GALNT1","Q10472","","polypeptide N-acetylgalactosaminyltransferase 1(GALNT1)","Homo sapiens"
"GALNT10","Q86SR1","","polypeptide N-acetylgalactosaminyltransferase 10(GALNT10)","Homo sapiens"
"GALNT11","Q8NCW6","","polypeptide N-acetylgalactosaminyltransferase 11(GALNT11)","Homo sapiens"
"GALNT12","Q8IXK2","","polypeptide N-acetylgalactosaminyltransferase 12(GALNT12)","Homo sapiens"
"GALNT13","Q8IUC8","","polypeptide N-acetylgalactosaminyltransferase 13(GALNT13)","Homo sapiens"
"GALNT17","Q6IS24","","polypeptide N-acetylgalactosaminyltransferase 17(GALNT17)","Homo sapiens"
"GALNT3","Q14435","","polypeptide N-acetylgalactosaminyltransferase 3(GALNT3)","Homo sapiens"
"GALNT4","Q8N4A0","","polypeptide N-acetylgalactosaminyltransferase 4(GALNT4)","Homo sapiens"
"GALNT5","Q7Z7M9","","polypeptide N-acetylgalactosaminyltransferase 5(GALNT5)","Homo sapiens"
"GALNT7","Q86SF2","","polypeptide N-acetylgalactosaminyltransferase 7(GALNT7)","Homo sapiens"
"GARS1","P41250","","glycyl-tRNA synthetase 1(GARS1)","Homo sapiens"
"GASK1B","Q6UWH4","","golgi associated kinase 1B(GASK1B)","Homo sapiens"
"GATD3","P0DPI2","","glutamine amidotransferase class 1 domain containing 3(GATD3)","Homo sapiens"
"GATM","P50440","","glycine amidinotransferase(GATM)","Homo sapiens"
"GBA2","Q9HCG7","","glucosylceramidase beta 2(GBA2)","Homo sapiens"
"GCHFR","P30047","","GTP cyclohydrolase I feedback regulator(GCHFR)","Homo sapiens"
"GCNT1","Q02742","","glucosaminyl (N-acetyl) transferase 1(GCNT1)","Homo sapiens"
"GDAP1","Q8TB36","","ganglioside induced differentiation associated protein 1(GDAP1)","Homo sapiens"
"GDAP2","Q9NXN4","","ganglioside induced differentiation associated protein 2(GDAP2)","Homo sapiens"
"GDE1","Q9NZC3","","glycerophosphodiester phosphodiesterase 1(GDE1)","Homo sapiens"
"GDPD3","Q7L5L3","","glycerophosphodiester phosphodiesterase domain containing 3(GDPD3)","Homo sapiens"
"GDPGP1","Q6ZNW5","","GDP-D-glucose phosphorylase 1(GDPGP1)","Homo sapiens"
"GEMIN4","P57678","","gem nuclear organelle associated protein 4(GEMIN4)","Homo sapiens"
"GEMIN8","Q9NWZ8","","gem nuclear organelle associated protein 8(GEMIN8)","Homo sapiens"
"GEN1","Q17RS7","","GEN1 Holliday junction 5' flap endonuclease(GEN1)","Homo sapiens"
"GET1","O00258","","guided entry of tail-anchored proteins factor 1(GET1)","Homo sapiens"
"GFAP","P14136","","glial fibrillary acidic protein(GFAP)","Homo sapiens"
"GFM2","Q969S9","","GTP dependent ribosome recycling factor mitochondrial 2(GFM2)","Homo sapiens"
"GGA2","Q9UJY4","","golgi associated, gamma adaptin ear containing, ARF binding protein 2(GGA2)","Homo sapiens"
"GGA3","Q9NZ52","","golgi associated, gamma adaptin ear containing, ARF binding protein 3(GGA3)","Homo sapiens"
"GGT6","Q6P531","","gamma-glutamyltransferase 6(GGT6)","Homo sapiens"
"GHDC","Q8N2G8","","GH3 domain containing(GHDC)","Homo sapiens"
"GHITM","Q9H3K2","","growth hormone inducible transmembrane protein(GHITM)","Homo sapiens"
"GIMAP5","Q96F15","","GTPase, IMAP family member 5(GIMAP5)","Homo sapiens"
"GIT2","Q14161","","GIT ArfGAP 2(GIT2)","Homo sapiens"
"GJA1","P17302","","gap junction protein alpha 1(GJA1)","Homo sapiens"
"GJA5","P36382","","gap junction protein alpha 5(GJA5)","Homo sapiens"
"GJB2","P29033","","gap junction protein beta 2(GJB2)","Homo sapiens"
"GJC1","P36383","","gap junction protein gamma 1(GJC1)","Homo sapiens"
"GK","P32189","","glycerol kinase(GK)","Homo sapiens"
"GK3","Q14409","","glycerol kinase 3(GK3)","Homo sapiens"
"GLB1L2","Q8IW92","","galactosidase beta 1 like 2(GLB1L2)","Homo sapiens"
"GLIS3","Q8NEA6","","GLIS family zinc finger 3(GLIS3)","Homo sapiens"
"GMIP","Q9P107","","GEM interacting protein(GMIP)","Homo sapiens"
"GMPPA","Q96IJ6","","GDP-mannose pyrophosphorylase A(GMPPA)","Homo sapiens"
"GNA11","P29992","","G protein subunit alpha 11(GNA11)","Homo sapiens"
"GNA14","O95837","","G protein subunit alpha 14(GNA14)","Homo sapiens"
"GNAI1","P63096","","G protein subunit alpha i1(GNAI1)","Homo sapiens"
"GNAQ","P50148","","G protein subunit alpha q(GNAQ)","Homo sapiens"
"GNB2","P62879","","G protein subunit beta 2(GNB2)","Homo sapiens"
"GNG12","Q9UBI6","","G protein subunit gamma 12(GNG12)","Homo sapiens"
"GNPTAB","Q3T906","","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta(GNPTAB)","Homo sapiens"
"GNPTG","Q9UJJ9","","N-acetylglucosamine-1-phosphate transferase subunit gamma(GNPTG)","Homo sapiens"
"GNS","P15586","","glucosamine (N-acetyl)-6-sulfatase(GNS)","Homo sapiens"
"GOLGA7","Q7Z5G4","","golgin A7(GOLGA7)","Homo sapiens"
"GOLM1","Q8NBJ4","","golgi membrane protein 1(GOLM1)","Homo sapiens"
"GOLT1B","Q9Y3E0","","golgi transport 1B(GOLT1B)","Homo sapiens"
"GORASP1","Q9BQQ3","","golgi reassembly stacking protein 1(GORASP1)","Homo sapiens"
"GOT1","P17174","","glutamic-oxaloacetic transaminase 1(GOT1)","Homo sapiens"
"GPAM","Q9HCL2","","glycerol-3-phosphate acyltransferase, mitochondrial(GPAM)","Homo sapiens"
"GPAT4","Q86UL3","","glycerol-3-phosphate acyltransferase 4(GPAT4)","Homo sapiens"
"GPATCH4","Q5T3I0","","G-patch domain containing 4 (gene/pseudogene)(GPATCH4)","Homo sapiens"
"GPR180","Q86V85","","G protein-coupled receptor 180(GPR180)","Homo sapiens"
"GPR21","Q9Y3P9","","G protein-coupled receptor 21(GPR21)","Homo sapiens"
"GPRC5C","Q9NQ84","","G protein-coupled receptor class C group 5 member C(GPRC5C)","Homo sapiens"
"GPS2","Q13227","","G protein pathway suppressor 2(GPS2)","Homo sapiens"
"GPX3","P22352","","glutathione peroxidase 3(GPX3)","Homo sapiens"
"GRAMD1A","Q96CP6","","GRAM domain containing 1A(GRAMD1A)","Homo sapiens"
"GRAMD2B","Q96HH9","","GRAM domain containing 2B(GRAMD2B)","Homo sapiens"
"GRHL1","Q9NZI5","","grainyhead like transcription factor 1(GRHL1)","Homo sapiens"
"GRHL2","Q6ISB3","","grainyhead like transcription factor 2(GRHL2)","Homo sapiens"
"GRIP1","Q9Y3R0","","glutamate receptor interacting protein 1(GRIP1)","Homo sapiens"
"GRTP1","Q5TC63","","growth hormone regulated TBC protein 1(GRTP1)","Homo sapiens"
"GSDMC","Q9BYG8","","gasdermin C(GSDMC)","Homo sapiens"
"GSS","P48637","","glutathione synthetase(GSS)","Homo sapiens"
"GTF2H3","Q13889","","general transcription factor IIH subunit 3(GTF2H3)","Homo sapiens"
"GTF2I","P78347","","general transcription factor IIi(GTF2I)","Homo sapiens"
"GTF2IP4","P78347","","general transcription factor IIi pseudogene 4(GTF2IP4)","Homo sapiens"
"GTF3C2","Q8WUA4","","general transcription factor IIIC subunit 2(GTF3C2)","Homo sapiens"
"GTPBP10","A4D1E9","","GTP binding protein 10(GTPBP10)","Homo sapiens"
"GTPBP2","Q9BX10","","GTP binding protein 2(GTPBP2)","Homo sapiens"
"GTPBP4","Q9BZE4","","GTP binding protein 4(GTPBP4)","Homo sapiens"
"GUCY1A1","Q02108","","guanylate cyclase 1 soluble subunit alpha 1(GUCY1A1)","Homo sapiens"
"GUF1","Q8N442","","GTP binding elongation factor GUF1(GUF1)","Homo sapiens"
"GUSB","P08236","","glucuronidase beta(GUSB)","Homo sapiens"
"GXYLT1","Q4G148","","glucoside xylosyltransferase 1(GXYLT1)","Homo sapiens"
"GZMB","P10144","","granzyme B(GZMB)","Homo sapiens"
"H1-0","P07305","","H1.0 linker histone(H1-0)","Homo sapiens"
"H2AZ1","P0C0S5,Q71UI9","","H2A.Z variant histone 1(H2AZ1)","Homo sapiens"
"H2AZ2","Q71UI9","","H2A.Z variant histone 2(H2AZ2)","Homo sapiens"
"HACD2","Q6Y1H2","","3-hydroxyacyl-CoA dehydratase 2(HACD2)","Homo sapiens"
"HACD4","Q5VWC8","","3-hydroxyacyl-CoA dehydratase 4(HACD4)","Homo sapiens"
"HDAC11","Q96DB2","","histone deacetylase 11(HDAC11)","Homo sapiens"
"HDAC6","Q9UBN7","","histone deacetylase 6(HDAC6)","Homo sapiens"
"HDGFL3","Q9Y3E1","","HDGF like 3(HDGFL3)","Homo sapiens"
"HEATR5A","Q86XA9","","HEAT repeat containing 5A(HEATR5A)","Homo sapiens"
"HEBP2","Q9Y5Z4","","heme binding protein 2(HEBP2)","Homo sapiens"
"HERC1","Q15751","","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)","Homo sapiens"
"HERPUD1","Q15011","","homocysteine inducible ER protein with ubiquitin like domain 1(HERPUD1)","Homo sapiens"
"HES1","Q14469","","hes family bHLH transcription factor 1(HES1)","Homo sapiens"
"HES2","Q9Y543","","hes family bHLH transcription factor 2(HES2)","Homo sapiens"
"HES4","Q9HCC6","","hes family bHLH transcription factor 4(HES4)","Homo sapiens"
"HEXA","P06865","","hexosaminidase subunit alpha(HEXA)","Homo sapiens"
"HGD","Q93099","","homogentisate 1,2-dioxygenase(HGD)","Homo sapiens"
"HIBADH","P31937","","3-hydroxyisobutyrate dehydrogenase(HIBADH)","Homo sapiens"
"HIC1","Q14526","","HIC ZBTB transcriptional repressor 1(HIC1)","Homo sapiens"
"HID1","Q8IV36","","HID1 domain containing(HID1)","Homo sapiens"
"HINT1","P49773","","histidine triad nucleotide binding protein 1(HINT1)","Homo sapiens"
"HK3","P52790","","hexokinase 3(HK3)","Homo sapiens"
"HLA-A","P04439","","major histocompatibility complex, class I, A(HLA-A)","Homo sapiens"
"HLA-B","P01889","","major histocompatibility complex, class I, B(HLA-B)","Homo sapiens"
"HLA-C","P10321","","major histocompatibility complex, class I, C(HLA-C)","Homo sapiens"
"HLA-H","P01893","","major histocompatibility complex, class I, H (pseudogene)(HLA-H)","Homo sapiens"
"HLCS","P50747","","holocarboxylase synthetase(HLCS)","Homo sapiens"
"HLTF","Q14527","","helicase like transcription factor(HLTF)","Homo sapiens"
"HMGB3","O15347","","high mobility group box 3(HMGB3)","Homo sapiens"
"HMGCL","P35914","","3-hydroxy-3-methylglutaryl-CoA lyase(HMGCL)","Homo sapiens"
"HNRNPA2B1","P22626","","heterogeneous nuclear ribonucleoprotein A2/B1(HNRNPA2B1)","Homo sapiens"
"HNRNPA3","P51991","","heterogeneous nuclear ribonucleoprotein A3(HNRNPA3)","Homo sapiens"
"HNRNPAB","Q99729","","heterogeneous nuclear ribonucleoprotein A/B(HNRNPAB)","Homo sapiens"
"HNRNPH1","P31943","","heterogeneous nuclear ribonucleoprotein H1(HNRNPH1)","Homo sapiens"
"HNRNPH2","P55795","","heterogeneous nuclear ribonucleoprotein H2(HNRNPH2)","Homo sapiens"
"HNRNPL","P14866","","heterogeneous nuclear ribonucleoprotein L(HNRNPL)","Homo sapiens"
"HNRNPR","O43390","","heterogeneous nuclear ribonucleoprotein R(HNRNPR)","Homo sapiens"
"HOMER2","Q9NSB8","","homer scaffold protein 2(HOMER2)","Homo sapiens"
"HOMER3","Q9NSC5","","homer scaffold protein 3(HOMER3)","Homo sapiens"
"HOOK2","Q96ED9","","hook microtubule tethering protein 2(HOOK2)","Homo sapiens"
"HOOK3","P52790","","hook microtubule tethering protein 3(HOOK3)","Homo sapiens"
"HOXA10","P31260","","homeobox A10(HOXA10)","Homo sapiens"
"HOXA11","P31270","","homeobox A11(HOXA11)","Homo sapiens"
"HOXA13","P31271","","homeobox A13(HOXA13)","Homo sapiens"
"HOXA5","P20719","","homeobox A5(HOXA5)","Homo sapiens"
"HOXB13","Q92826","","homeobox B13(HOXB13)","Homo sapiens"
"HOXB5","P09067","","homeobox B5(HOXB5)","Homo sapiens"
"HOXC11","O43248","","homeobox C11(HOXC11)","Homo sapiens"
"HPS5","Q9UPZ3","","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2(HPS5)","Homo sapiens"
"HPX","P02790","","hemopexin(HPX)","Homo sapiens"
"HRAS","P01112","","HRas proto-oncogene, GTPase(HRAS)","Homo sapiens"
"HS1BP3","Q53T59","","HCLS1 binding protein 3(HS1BP3)","Homo sapiens"
"HSD17B13","Q7Z5P4","","hydroxysteroid 17-beta dehydrogenase 13(HSD17B13)","Homo sapiens"
"HSD17B4","P51659","","hydroxysteroid 17-beta dehydrogenase 4(HSD17B4)","Homo sapiens"
"HSD17B8","Q92506","","hydroxysteroid 17-beta dehydrogenase 8(HSD17B8)","Homo sapiens"
"HSP90AB2P","Q58FF8","","heat shock protein 90 alpha family class B member 2, pseudogene(HSP90AB2P)","Homo sapiens"
"HSPA13","P48723","","heat shock protein family A (Hsp70) member 13(HSPA13)","Homo sapiens"
"HSPA1A","P0DMV9,P0DMV8","","heat shock protein family A (Hsp70) member 1A(HSPA1A)","Homo sapiens"
"HSPA1B","P0DMV9","","heat shock protein family A (Hsp70) member 1B(HSPA1B)","Homo sapiens"
"HSPA1L","P34931","","heat shock protein family A (Hsp70) member 1 like(HSPA1L)","Homo sapiens"
"HSPA2","P54652","","heat shock protein family A (Hsp70) member 2(HSPA2)","Homo sapiens"
"HSPA6","P17066","","heat shock protein family A (Hsp70) member 6(HSPA6)","Homo sapiens"
"HSPA7","P48741","","heat shock protein family A (Hsp70) member 7 (pseudogene)(HSPA7)","Homo sapiens"
"HSPA9","P38646","","heat shock protein family A (Hsp70) member 9(HSPA9)","Homo sapiens"
"HSPB1","P04792","","heat shock protein family B (small) member 1(HSPB1)","Homo sapiens"
"HTATIP2","Q9BUP3","","HIV-1 Tat interactive protein 2(HTATIP2)","Homo sapiens"
"HYCC2","Q8IXS8","","hyccin PI4KA lipid kinase complex subunit 2(HYCC2)","Homo sapiens"
"IBA57","Q5T440","","iron-sulfur cluster assembly factor IBA57(IBA57)","Homo sapiens"
"ICAM1","P05362","","intercellular adhesion molecule 1(ICAM1)","Homo sapiens"
"ICMT","O60725","","isoprenylcysteine carboxyl methyltransferase(ICMT)","Homo sapiens"
"IDH3G","P51553","","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma(IDH3G)","Homo sapiens"
"IDUA","P35475","","alpha-L-iduronidase(IDUA)","Homo sapiens"
"IER3IP1","Q9Y5U9","","immediate early response 3 interacting protein 1(IER3IP1)","Homo sapiens"
"IFFO2","Q5TF58","","intermediate filament family orphan 2(IFFO2)","Homo sapiens"
"IFI35","P80217","","interferon induced protein 35(IFI35)","Homo sapiens"
"IFI44","Q8TCB0","","interferon induced protein 44(IFI44)","Homo sapiens"
"IFI44L","Q53G44","","interferon induced protein 44 like(IFI44L)","Homo sapiens"
"IFIT5","Q13325","","interferon induced protein with tetratricopeptide repeats 5(IFIT5)","Homo sapiens"
"IFT172","Q9UG01","","intraflagellar transport 172(IFT172)","Homo sapiens"
"IFT20","Q8IY31","","intraflagellar transport 20(IFT20)","Homo sapiens"
"IFT56","A0AVF1","","intraflagellar transport 56(IFT56)","Homo sapiens"
"IFT57","Q9NWB7","","intraflagellar transport 57(IFT57)","Homo sapiens"
"IFT70A","Q86WT1","","intraflagellar transport 70A(IFT70A)","Homo sapiens"
"IFT70B","Q8N4P2","","intraflagellar transport 70B(IFT70B)","Homo sapiens"
"IFT80","Q9P2H3","","intraflagellar transport 80(IFT80)","Homo sapiens"
"IGF1R","P08069","","insulin like growth factor 1 receptor(IGF1R)","Homo sapiens"
"IGFBP3","P17936","","insulin like growth factor binding protein 3(IGFBP3)","Homo sapiens"
"IKBIP","Q70UQ0","","IKBKB interacting protein(IKBIP)","Homo sapiens"
"IKBKE","Q14164","","inhibitor of nuclear factor kappa B kinase subunit epsilon(IKBKE)","Homo sapiens"
"IL18","Q14116","","interleukin 18(IL18)","Homo sapiens"
"IL1A","P01583","","interleukin 1 alpha(IL1A)","Homo sapiens"
"IL1RAP","Q9NPH3","","interleukin 1 receptor accessory protein(IL1RAP)","Homo sapiens"
"IL1RN","P18510","","interleukin 1 receptor antagonist(IL1RN)","Homo sapiens"
"IL4I1","Q96RQ9","","interleukin 4 induced 1(IL4I1)","Homo sapiens"
"ILDR1","Q86SU0","","immunoglobulin like domain containing receptor 1(ILDR1)","Homo sapiens"
"ILKAP","Q9H0C8","","ILK associated serine/threonine phosphatase(ILKAP)","Homo sapiens"
"IMMT","Q16891","","inner membrane mitochondrial protein(IMMT)","Homo sapiens"
"INA","Q16352","","internexin neuronal intermediate filament protein alpha(INA)","Homo sapiens"
"INAVA","Q3KP66","","innate immunity activator(INAVA)","Homo sapiens"
"INCENP","Q9NQS7","","inner centromere protein(INCENP)","Homo sapiens"
"INO80","Q9ULG1","","INO80 complex ATPase subunit(INO80)","Homo sapiens"
"INPP1","P49441","","inositol polyphosphate-1-phosphatase(INPP1)","Homo sapiens"
"INPP4B","O15327","","inositol polyphosphate-4-phosphatase type II B(INPP4B)","Homo sapiens"
"INPP5D","Q92835","","inositol polyphosphate-5-phosphatase D(INPP5D)","Homo sapiens"
"INSR","P06213","","insulin receptor(INSR)","Homo sapiens"
"INTS15","Q96N11","","integrator complex subunit 15(INTS15)","Homo sapiens"
"IP6K1","Q92551","","inositol hexakisphosphate kinase 1(IP6K1)","Homo sapiens"
"IPO13","O94829","","importin 13(IPO13)","Homo sapiens"
"IQSEC1","Q6DN90","","IQ motif and Sec7 domain ArfGEF 1(IQSEC1)","Homo sapiens"
"IQSEC2","Q5JU85","","IQ motif and Sec7 domain ArfGEF 2(IQSEC2)","Homo sapiens"
"IREB2","P48200","","iron responsive element binding protein 2(IREB2)","Homo sapiens"
"IRF2BP1","Q8IU81","","interferon regulatory factor 2 binding protein 1(IRF2BP1)","Homo sapiens"
"IRF4","Q15306","","interferon regulatory factor 4(IRF4)","Homo sapiens"
"ISYNA1","Q9NPH2","","inositol-3-phosphate synthase 1(ISYNA1)","Homo sapiens"
"ITFG1","Q8TB96","","integrin alpha FG-GAP repeat containing 1(ITFG1)","Homo sapiens"
"ITGB2","P05107","","integrin subunit beta 2(ITGB2)","Homo sapiens"
"ITGB8","P26012","","integrin subunit beta 8(ITGB8)","Homo sapiens"
"ITPKC","Q96DU7","","inositol-trisphosphate 3-kinase C(ITPKC)","Homo sapiens"
"ITPRIPL2","Q3MIP1","","ITPRIP like 2(ITPRIPL2)","Homo sapiens"
"ITSN1","Q15811","","intersectin 1(ITSN1)","Homo sapiens"
"JADE1","Q6IE81","","jade family PHD finger 1(JADE1)","Homo sapiens"
"JMJD7","P0C870","","jumonji domain containing 7(JMJD7)","Homo sapiens"
"KANK1","Q14678","","KN motif and ankyrin repeat domains 1(KANK1)","Homo sapiens"
"KANK2","Q63ZY3","","KN motif and ankyrin repeat domains 2(KANK2)","Homo sapiens"
"KCTD21","Q4G0X4","","potassium channel tetramerization domain containing 21(KCTD21)","Homo sapiens"
"KDELR1","P24390","","KDEL endoplasmic reticulum protein retention receptor 1(KDELR1)","Homo sapiens"
"KDELR3","O43731","","KDEL endoplasmic reticulum protein retention receptor 3(KDELR3)","Homo sapiens"
"KDM1A","O60341","","lysine demethylase 1A(KDM1A)","Homo sapiens"
"KDM6B","O15054","","lysine demethylase 6B(KDM6B)","Homo sapiens"
"KHSRP","Q92945","","KH-type splicing regulatory protein(KHSRP)","Homo sapiens"
"KIAA0930","Q6ICG6","","KIAA0930(KIAA0930)","Homo sapiens"
"KIDINS220","Q9ULH0","","kinase D interacting substrate 220(KIDINS220)","Homo sapiens"
"KIF12","Q96FN5","","kinesin family member 12(KIF12)","Homo sapiens"
"KIF13A","Q9H1H9","","kinesin family member 13A(KIF13A)","Homo sapiens"
"KIF13B","Q9NQT8","","kinesin family member 13B(KIF13B)","Homo sapiens"
"KIF1A","Q12756","","kinesin family member 1A(KIF1A)","Homo sapiens"
"KIF1B","O60333","","kinesin family member 1B(KIF1B)","Homo sapiens"
"KIF1C","O43896","","kinesin family member 1C(KIF1C)","Homo sapiens"
"KIF23","Q02241","","kinesin family member 23(KIF23)","Homo sapiens"
"KLC3","Q6P597","","kinesin light chain 3(KLC3)","Homo sapiens"
"KLF3","P57682","","KLF transcription factor 3(KLF3)","Homo sapiens"
"KLHDC7A","Q5VTJ3","","kelch domain containing 7A(KLHDC7A)","Homo sapiens"
