"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"TMEM259","Q4ZIN3","","transmembrane protein 259(TMEM259)","Homo sapiens"
"TMEM68","Q96MH6","","transmembrane protein 68(TMEM68)","Homo sapiens"
"TMF1","P82094","","TATA element modulatory factor 1(TMF1)","Homo sapiens"
"TMSB4X","P62328","","thymosin beta 4 X-linked(TMSB4X)","Homo sapiens"
"TMX2","Q9Y320","","thioredoxin related transmembrane protein 2(TMX2)","Homo sapiens"
"TNC","P24821","","tenascin C(TNC)","Homo sapiens"
"TNFAIP3","P21580","","TNF alpha induced protein 3(TNFAIP3)","Homo sapiens"
"TNFRSF21","O75509","","TNF receptor superfamily member 21(TNFRSF21)","Homo sapiens"
"TNIK","Q9UKE5","","TRAF2 and NCK interacting kinase(TNIK)","Homo sapiens"
"TNIP1","Q15025","","TNFAIP3 interacting protein 1(TNIP1)","Homo sapiens"
"TNIP2","Q8NFZ5","","TNFAIP3 interacting protein 2(TNIP2)","Homo sapiens"
"TNKS","O95271","","tankyrase(TNKS)","Homo sapiens"
"TNKS2","Q9H2K2","","tankyrase 2(TNKS2)","Homo sapiens"
"TNPO1","Q92973","","transportin 1(TNPO1)","Homo sapiens"
"TNPO2","O14787","","transportin 2(TNPO2)","Homo sapiens"
"TNPO3","Q9Y5L0","","transportin 3(TNPO3)","Homo sapiens"
"TNRC6B","Q9UPQ9","","trinucleotide repeat containing adaptor 6B(TNRC6B)","Homo sapiens"
"TOB1","P50616","","transducer of ERBB2, 1(TOB1)","Homo sapiens"
"TOE1","Q96GM8","","target of EGR1, exonuclease(TOE1)","Homo sapiens"
"TOM1","O60784","","target of myb1 membrane trafficking protein(TOM1)","Homo sapiens"
"TOMM20","Q15388","","translocase of outer mitochondrial membrane 20(TOMM20)","Homo sapiens"
"TOMM34","Q15785","","translocase of outer mitochondrial membrane 34(TOMM34)","Homo sapiens"
"TOMM5","Q8N4H5","","translocase of outer mitochondrial membrane 5(TOMM5)","Homo sapiens"
"TONSL","Q96HA7","","tonsoku like, DNA repair protein(TONSL)","Homo sapiens"
"TOP2B","Q02880","","DNA topoisomerase II beta(TOP2B)","Homo sapiens"
"TPM3","P06753","","tropomyosin 3(TPM3)","Homo sapiens"
"TPT1","P13693","","tumor protein, translationally-controlled 1(TPT1)","Homo sapiens"
"TRADD","Q15628","","TNFRSF1A associated via death domain(TRADD)","Homo sapiens"
"TRAF3","Q13114","","TNF receptor associated factor 3(TRAF3)","Homo sapiens"
"TRAM1","Q15629","","translocation associated membrane protein 1(TRAM1)","Homo sapiens"
"TRAPPC11","Q7Z392","","trafficking protein particle complex subunit 11(TRAPPC11)","Homo sapiens"
"TRAPPC12","Q8WVT3","","trafficking protein particle complex subunit 12(TRAPPC12)","Homo sapiens"
"TRAPPC9","Q96Q05","","trafficking protein particle complex subunit 9(TRAPPC9)","Homo sapiens"
"TRIM27","P14373","","tripartite motif containing 27(TRIM27)","Homo sapiens"
"TRIM29","Q14134","","tripartite motif containing 29(TRIM29)","Homo sapiens"
"TRIM65","Q6PJ69","","tripartite motif containing 65(TRIM65)","Homo sapiens"
"TRIM67","Q6ZTA4","","tripartite motif containing 67(TRIM67)","Homo sapiens"
"TRIM9","Q9C026","","tripartite motif containing 9(TRIM9)","Homo sapiens"
"TRIO","O75962","","trio Rho guanine nucleotide exchange factor(TRIO)","Homo sapiens"
"TRIP10","Q15642","","thyroid hormone receptor interactor 10(TRIP10)","Homo sapiens"
"TRIP12","Q14669","","thyroid hormone receptor interactor 12(TRIP12)","Homo sapiens"
"TRIP13","Q15645","","thyroid hormone receptor interactor 13(TRIP13)","Homo sapiens"
"TRMT1","Q9NXH9","","tRNA methyltransferase 1(TRMT1)","Homo sapiens"
"TRMT1L","Q7Z2T5","","tRNA methyltransferase 1L(TRMT1L)","Homo sapiens"
"TRNT1","Q96Q11","","tRNA nucleotidyl transferase 1(TRNT1)","Homo sapiens"
"TRPT1","Q86TN4","","tRNA phosphotransferase 1(TRPT1)","Homo sapiens"
"TRRAP","Q9Y4A5","","transformation/transcription domain associated protein(TRRAP)","Homo sapiens"
"TSC2","P49815","","TSC complex subunit 2(TSC2)","Homo sapiens"
"TSG101","Q99816","","tumor susceptibility 101(TSG101)","Homo sapiens"
"TSHZ2","Q9NRE2","","teashirt zinc finger homeobox 2(TSHZ2)","Homo sapiens"
"TSN","Q15631","","translin(TSN)","Homo sapiens"
"TSR1","Q2NL82","","TSR1 ribosome maturation factor(TSR1)","Homo sapiens"
"TTI1","O43156","","TELO2 interacting protein 1(TTI1)","Homo sapiens"
"TTLL12","Q14166","","tubulin tyrosine ligase like 12(TTLL12)","Homo sapiens"
"TUBA1A","Q71U36","","tubulin alpha 1a(TUBA1A)","Homo sapiens"
"TUBA1B","P68363","","tubulin alpha 1b(TUBA1B)","Homo sapiens"
"TUBA1C","Q9BQE3","","tubulin alpha 1c(TUBA1C)","Homo sapiens"
"TUBA3C","Q6PEY2,P0DPH7","","tubulin alpha 3c(TUBA3C)","Homo sapiens"
"TUBA3D","P0DPH8,Q6PEY2","","tubulin alpha 3d(TUBA3D)","Homo sapiens"
"TUBA3E","Q6PEY2","","tubulin alpha 3e(TUBA3E)","Homo sapiens"
"TUBA4A","P68366","","tubulin alpha 4a(TUBA4A)","Homo sapiens"
"TUBA8","Q9NY65","","tubulin alpha 8(TUBA8)","Homo sapiens"
"TUBAL3","A6NHL2","","tubulin alpha like 3(TUBAL3)","Homo sapiens"
"TUBB2A","Q13885","","tubulin beta 2A class IIa(TUBB2A)","Homo sapiens"
"TUBB2B","Q9BVA1","","tubulin beta 2B class IIb(TUBB2B)","Homo sapiens"
"TUBB3","Q13509","","tubulin beta 3 class III(TUBB3)","Homo sapiens"
"TUBB4A","P04350","","tubulin beta 4A class IVa(TUBB4A)","Homo sapiens"
"TUBB6","Q9BUF5","","tubulin beta 6 class V(TUBB6)","Homo sapiens"
"TUBGCP5","Q96RT8","","tubulin gamma complex component 5(TUBGCP5)","Homo sapiens"
"TUT4","Q5TAX3","","terminal uridylyl transferase 4(TUT4)","Homo sapiens"
"TUT7","Q5VYS8","","terminal uridylyl transferase 7(TUT7)","Homo sapiens"
"TXNDC9","O14530","","thioredoxin domain containing 9(TXNDC9)","Homo sapiens"
"TXNL1","O43396","","thioredoxin like 1(TXNL1)","Homo sapiens"
"UACA","Q9BZF9","","uveal autoantigen with coiled-coil domains and ankyrin repeats(UACA)","Homo sapiens"
"UAP1","Q16222","","UDP-N-acetylglucosamine pyrophosphorylase 1(UAP1)","Homo sapiens"
"UBA1","P22314","","ubiquitin like modifier activating enzyme 1(UBA1)","Homo sapiens"
"UBA52","P62987","","ubiquitin A-52 residue ribosomal protein fusion product 1(UBA52)","Homo sapiens"
"UBA6","A0AVT1","","ubiquitin like modifier activating enzyme 6(UBA6)","Homo sapiens"
"UBAP2L","Q14157","","ubiquitin associated protein 2 like(UBAP2L)","Homo sapiens"
"UBB","P0CG47","","ubiquitin B(UBB)","Homo sapiens"
"UBC","P0CG48","","ubiquitin C(UBC)","Homo sapiens"
"UBE2M","P61081","","ubiquitin conjugating enzyme E2 M(UBE2M)","Homo sapiens"
"UBE2N","P61088","","ubiquitin conjugating enzyme E2 N(UBE2N)","Homo sapiens"
"UBE2NL","Q5JXB2","","ubiquitin conjugating enzyme E2 N like (gene/pseudogene)(UBE2NL)","Homo sapiens"
"UBE2V1","Q13404","","ubiquitin conjugating enzyme E2 V1(UBE2V1)","Homo sapiens"
"UBE3A","Q05086","","ubiquitin protein ligase E3A(UBE3A)","Homo sapiens"
"UBE3C","Q15386","","ubiquitin protein ligase E3C(UBE3C)","Homo sapiens"
"UBFD1","O14562","","ubiquitin family domain containing 1(UBFD1)","Homo sapiens"
"UBL4A","P11441","","ubiquitin like 4A(UBL4A)","Homo sapiens"
"UBLCP1","Q8WVY7","","ubiquitin like domain containing CTD phosphatase 1(UBLCP1)","Homo sapiens"
"UBR2","Q8IWV8","","ubiquitin protein ligase E3 component n-recognin 2(UBR2)","Homo sapiens"
"UBR4","Q5T4S7","","ubiquitin protein ligase E3 component n-recognin 4(UBR4)","Homo sapiens"
"UBR5","O95071","","ubiquitin protein ligase E3 component n-recognin 5(UBR5)","Homo sapiens"
"UBR7","Q8N806","","ubiquitin protein ligase E3 component n-recognin 7(UBR7)","Homo sapiens"
"UBTF","P17480","","upstream binding transcription factor(UBTF)","Homo sapiens"
"UBXN1","Q04323","","UBX domain protein 1(UBXN1)","Homo sapiens"
"UBXN4","Q92575","","UBX domain protein 4(UBXN4)","Homo sapiens"
"UGGT2","Q9NYU1","","UDP-glucose glycoprotein glucosyltransferase 2(UGGT2)","Homo sapiens"
"UNC45A","Q9H3U1","","unc-45 myosin chaperone A(UNC45A)","Homo sapiens"
"UPF2","Q9HAU5","","UPF2 regulator of nonsense mediated mRNA decay(UPF2)","Homo sapiens"
"UPK3BL1","B0FP48","","uroplakin 3B like 1(UPK3BL1)","Homo sapiens"
"UPK3BL2","E5RIL1","","uroplakin 3B like 2(UPK3BL2)","Homo sapiens"
"URB1","O60287","","URB1 ribosome biogenesis homolog(URB1)","Homo sapiens"
"USP10","Q14694","","ubiquitin specific peptidase 10(USP10)","Homo sapiens"
"USP11","P51784","","ubiquitin specific peptidase 11(USP11)","Homo sapiens"
"USP18","Q9UMW8","","ubiquitin specific peptidase 18(USP18)","Homo sapiens"
"USP19","O94966","","ubiquitin specific peptidase 19(USP19)","Homo sapiens"
"USP3","Q9Y6I4","","ubiquitin specific peptidase 3(USP3)","Homo sapiens"
"USP36","Q9P275","","ubiquitin specific peptidase 36(USP36)","Homo sapiens"
"USP4","Q13107","","ubiquitin specific peptidase 4(USP4)","Homo sapiens"
"USP6NL","Q92738","","USP6 N-terminal like(USP6NL)","Homo sapiens"
"USP7","Q93009","","ubiquitin specific peptidase 7(USP7)","Homo sapiens"
"UTP14A","Q9BVJ6","","UTP14A small subunit processome component(UTP14A)","Homo sapiens"
"UTP14C","Q5TAP6","","UTP14C small subunit processome component(UTP14C)","Homo sapiens"
"UTP3","Q9NQZ2","","UTP3 small subunit processome component(UTP3)","Homo sapiens"
"UTRN","P46939","","utrophin(UTRN)","Homo sapiens"
"UTY","O14607","","ubiquitously transcribed tetratricopeptide repeat containing, Y-linked(UTY)","Homo sapiens"
"VAC14","Q08AM6","","VAC14 component of PIKFYVE complex(VAC14)","Homo sapiens"
"VCP","P55072","","valosin containing protein(VCP)","Homo sapiens"
"VCPIP1","Q96JH7","","valosin containing protein interacting protein 1(VCPIP1)","Homo sapiens"
"VIPAS39","Q9H9C1","","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog(VIPAS39)","Homo sapiens"
"VPS13D","Q5THJ4","","vacuolar protein sorting 13 homolog D(VPS13D)","Homo sapiens"
"VPS26C","O14972","","VPS26 endosomal protein sorting factor C(VPS26C)","Homo sapiens"
"VPS33A","Q96AX1","","VPS33A core subunit of CORVET and HOPS complexes(VPS33A)","Homo sapiens"
"VPS41","P49754","","VPS41 subunit of HOPS complex(VPS41)","Homo sapiens"
"VPS4A","Q9UN37","","vacuolar protein sorting 4 homolog A(VPS4A)","Homo sapiens"
"VPS52","Q8N1B4","","VPS52 subunit of GARP complex(VPS52)","Homo sapiens"
"WAPL","Q7Z5K2","","WAPL cohesin release factor(WAPL)","Homo sapiens"
"WASHC2A","Q641Q2","","WASH complex subunit 2A(WASHC2A)","Homo sapiens"
"WASHC2C","Q641Q2","","WASH complex subunit 2C(WASHC2C)","Homo sapiens"
"WASHC4","Q2M389","","WASH complex subunit 4(WASHC4)","Homo sapiens"
"WDFY1","Q8IWB7","","WD repeat and FYVE domain containing 1(WDFY1)","Homo sapiens"
"WDR3","Q9UNX4","","WD repeat domain 3(WDR3)","Homo sapiens"
"WDR36","Q8NI36","","WD repeat domain 36(WDR36)","Homo sapiens"
"WDR43","Q15061","","WD repeat domain 43(WDR43)","Homo sapiens"
"WDR46","O15213","","WD repeat domain 46(WDR46)","Homo sapiens"
"WDR62","O43379","","WD repeat domain 62(WDR62)","Homo sapiens"
"WDR70","Q9NW82","","WD repeat domain 70(WDR70)","Homo sapiens"
"WDR74","Q6RFH5","","WD repeat domain 74(WDR74)","Homo sapiens"
"WDR75","Q8IWA0","","WD repeat domain 75(WDR75)","Homo sapiens"
"WDR91","A4D1P6","","WD repeat domain 91(WDR91)","Homo sapiens"
"WTAP","Q15007","","WT1 associated protein(WTAP)","Homo sapiens"
"XPC","Q01831","","XPC complex subunit, DNA damage recognition and repair factor(XPC)","Homo sapiens"
"XPO6","Q96QU8","","exportin 6(XPO6)","Homo sapiens"
"XRCC4","Q13426","","X-ray repair cross complementing 4(XRCC4)","Homo sapiens"
"YARS1","P54577","","tyrosyl-tRNA synthetase 1(YARS1)","Homo sapiens"
"YES1","P07947","","YES proto-oncogene 1, Src family tyrosine kinase(YES1)","Homo sapiens"
"YME1L1","Q96TA2","","YME1 like 1 ATPase(YME1L1)","Homo sapiens"
"YWHAB","P31946","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta(YWHAB)","Homo sapiens"
"YWHAE","P62258","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE)","Homo sapiens"
"YWHAG","P61981","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma(YWHAG)","Homo sapiens"
"YWHAH","Q04917","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta(YWHAH)","Homo sapiens"
"YWHAQ","P27348","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta(YWHAQ)","Homo sapiens"
"YWHAZ","P63104","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta(YWHAZ)","Homo sapiens"
"ZBTB1","Q9Y2K1","","zinc finger and BTB domain containing 1(ZBTB1)","Homo sapiens"
"ZC3H11A","O75152","","zinc finger CCCH-type containing 11A(ZC3H11A)","Homo sapiens"
"ZC3H11B","A0A1B0GTU1","","zinc finger CCCH-type containing 11B(ZC3H11B)","Homo sapiens"
"ZC3H15","Q8WU90","","zinc finger CCCH-type containing 15(ZC3H15)","Homo sapiens"
"ZC3H4","Q9UPT8","","zinc finger CCCH-type containing 4(ZC3H4)","Homo sapiens"
"ZCCHC4","Q9H5U6","","zinc finger CCHC-type containing 4(ZCCHC4)","Homo sapiens"
"ZCCHC8","Q6NZY4","","zinc finger CCHC-type containing 8(ZCCHC8)","Homo sapiens"
"ZDHHC13","Q8IUH4","","zinc finger DHHC-type palmitoyltransferase 13(ZDHHC13)","Homo sapiens"
"ZMAT2","Q96NC0","","zinc finger matrin-type 2(ZMAT2)","Homo sapiens"
"ZMYM3","Q14202","","zinc finger MYM-type containing 3(ZMYM3)","Homo sapiens"
"ZNF146","Q15072","","zinc finger protein 146(ZNF146)","Homo sapiens"
"ZNF24","P17028","","zinc finger protein 24(ZNF24)","Homo sapiens"
"ZNF318","Q5VUA4","","zinc finger protein 318(ZNF318)","Homo sapiens"
"ZNF622","Q969S3","","zinc finger protein 622(ZNF622)","Homo sapiens"
"ZNF787","Q6DD87","","zinc finger protein 787(ZNF787)","Homo sapiens"
"ZNF830","Q96NB3","","zinc finger protein 830(ZNF830)","Homo sapiens"
"ZNFX1","Q9P2E3","","zinc finger NFX1-type containing 1(ZNFX1)","Homo sapiens"
"ZRANB2","O95218","","zinc finger RANBP2-type containing 2(ZRANB2)","Homo sapiens"
"ZWILCH","Q9H900","","zwilch kinetochore protein(ZWILCH)","Homo sapiens"

